"","pitch_type","year","name","percentile"
"5056","SL","2015","Holland, Derek",28.3828382838284
"5057","SL","2016","Holland, Derek",17.2297297297297
"5058","SL","2017","Holland, Derek",17.4454828660436
"5059","SL","2018","Holland, Derek",17.0731707317073
"5060","SL","2019","Holland, Derek",16.1473087818697
"5061","CU","2021","Holland, Greg",35.5555555555556
"5062","FF","2015","Holland, Greg",24.2738589211618
"5063","FF","2017","Holland, Greg",30.9128630705394
"5064","FF","2018","Holland, Greg",13.2924335378323
"5065","FF","2019","Holland, Greg",64.7173489278752
"5066","FF","2021","Holland, Greg",31.7120622568093
"5067","SL","2015","Holland, Greg",42.5742574257426
"5068","SL","2017","Holland, Greg",90.6542056074766
"5069","SL","2018","Holland, Greg",25.609756097561
"5070","SL","2019","Holland, Greg",53.5410764872521
"5071","SL","2021","Holland, Greg",71.536523929471
"5072","FF","2021","Holloway, Jordan",48.443579766537
"5073","SL","2021","Holloway, Jordan",73.551637279597
"5074","CH","2015","Holmberg, David",20.6140350877193
"5075","CH","2017","Holmberg, David",8.22510822510823
"5076","CU","2017","Holmberg, David",7.20338983050847
"5077","FF","2015","Holmberg, David",2.9045643153527
"5078","FF","2017","Holmberg, David",42.5311203319502
"5079","SL","2017","Holmberg, David",40.809968847352
"5080","CU","2019","Holmes, Clay",40.4347826086956
"5081","CU","2021","Holmes, Clay",27.1111111111111
"5082","FF","2018","Holmes, Clay",15.7464212678937
"5083","SI","2018","Holmes, Clay",56.6901408450704
"5084","SI","2019","Holmes, Clay",16.9014084507042
"5085","SI","2021","Holmes, Clay",86.4341085271318
"5086","SI","2022","Holmes, Clay",96.5635738831615
"5087","SL","2019","Holmes, Clay",70.2549575070822
"5088","SL","2021","Holmes, Clay",52.1410579345088
"5089","SL","2022","Holmes, Clay",30.6372549019608
"5090","CU","2015","Hoover, J.J.",12.8571428571429
"5091","FF","2015","Hoover, J.J.",82.7800829875519
"5092","FF","2016","Hoover, J.J.",0.617283950617284
"5093","FF","2017","Hoover, J.J.",18.0497925311203
"5094","SL","2015","Hoover, J.J.",39.2739273927393
"5095","SL","2017","Hoover, J.J.",22.7414330218069
"5096","FF","2021","Houck, Tanner",65.1750972762646
"5097","FF","2022","Houck, Tanner",42.8874734607219
"5098","SI","2021","Houck, Tanner",67.0542635658915
"5099","SI","2022","Houck, Tanner",61.8556701030928
"5100","SL","2021","Houck, Tanner",74.5591939546599
"5101","SL","2022","Houck, Tanner",86.2745098039216
"5102","SI","2015","House, T.J.",13.2203389830508
"5103","CH","2019","Houser, Adrian",39.8268398268398
"5104","CH","2021","Houser, Adrian",14.5161290322581
"5105","CH","2022","Houser, Adrian",23.4309623430962
"5106","CU","2019","Houser, Adrian",45.2173913043478
"5107","CU","2021","Houser, Adrian",12.4444444444444
"5108","CU","2022","Houser, Adrian",14.7465437788018
"5109","FF","2018","Houser, Adrian",76.6871165644172
"5110","FF","2019","Houser, Adrian",64.5224171539961
"5111","FF","2021","Houser, Adrian",62.4513618677043
"5112","FF","2022","Houser, Adrian",25.2653927813163
"5113","SI","2019","Houser, Adrian",97.5352112676056
"5114","SI","2021","Houser, Adrian",99.6124031007752
"5115","SI","2022","Houser, Adrian",21.3058419243986
"5116","SL","2019","Houser, Adrian",20.6798866855524
"5117","SL","2021","Houser, Adrian",40.5541561712846
"5118","SL","2022","Houser, Adrian",74.0196078431373
"5119","FF","2019","Howard, Sam",19.1033138401559
"5120","FF","2021","Howard, Sam",36.5758754863813
"5121","SL","2019","Howard, Sam",42.4929178470255
"5122","SL","2021","Howard, Sam",71.0327455919395
"5123","FC","2021","Howard, Spencer",30
"5124","FC","2022","Howard, Spencer",2.18978102189781
"5125","FF","2021","Howard, Spencer",43.579766536965
"5126","FF","2022","Howard, Spencer",20.1698513800425
"5127","CU","2015","Howell, J.P.",86.6666666666667
"5128","CU","2016","Howell, J.P.",23.3766233766234
"5129","SI","2015","Howell, J.P.",60.6779661016949
"5130","SI","2016","Howell, J.P.",92.3076923076923
"5131","SI","2017","Howell, J.P.",51.4018691588785
"5132","FF","2016","Hoyt, James",49.3827160493827
"5133","FF","2017","Hoyt, James",14.5228215767635
"5134","SL","2016","Hoyt, James",61.4864864864865
"5135","SL","2017","Hoyt, James",88.4735202492212
"5136","SL","2021","Hoyt, James",19.3954659949622
"5137","CU","2019","Hudson, Dakota",53.0434782608696
"5138","CU","2022","Hudson, Dakota",48.3870967741936
"5139","FF","2019","Hudson, Dakota",94.7368421052632
"5140","FF","2022","Hudson, Dakota",59.0233545647558
"5141","SI","2018","Hudson, Dakota",41.5492957746479
"5142","SI","2019","Hudson, Dakota",31.3380281690141
"5143","SI","2022","Hudson, Dakota",7.21649484536082
"5144","SL","2018","Hudson, Dakota",73.1707317073171
"5145","SL","2019","Hudson, Dakota",60.6232294617564
"5146","SL","2022","Hudson, Dakota",43.1372549019608
"5147","CH","2015","Hudson, Daniel",87.719298245614
"5148","CH","2016","Hudson, Daniel",0.904977375565611
"5149","CH","2017","Hudson, Daniel",40.6926406926407
"5150","FF","2015","Hudson, Daniel",23.4439834024896
"5151","FF","2016","Hudson, Daniel",42.5925925925926
"5152","FF","2017","Hudson, Daniel",24.6887966804979
"5153","FF","2018","Hudson, Daniel",76.0736196319018
"5154","FF","2019","Hudson, Daniel",91.6179337231969
"5155","FF","2021","Hudson, Daniel",48.0544747081712
"5156","FF","2022","Hudson, Daniel",64.5435244161359
"5157","SI","2015","Hudson, Daniel",76.271186440678
"5158","SI","2017","Hudson, Daniel",38.006230529595
"5159","SL","2015","Hudson, Daniel",32.6732673267327
"5160","SL","2016","Hudson, Daniel",73.3108108108108
"5161","SL","2017","Hudson, Daniel",90.0311526479751
"5162","SL","2018","Hudson, Daniel",45.4268292682927
"5163","SL","2019","Hudson, Daniel",85.2691218130312
"5164","SL","2021","Hudson, Daniel",73.0478589420655
"5165","SL","2022","Hudson, Daniel",79.9019607843137
"5166","CU","2015","Hudson, Tim",85.7142857142857
"5167","FC","2015","Hudson, Tim",82.1052631578947
"5168","FF","2015","Hudson, Tim",42.9460580912863
"5169","FS","2015","Hudson, Tim",33.3333333333333
"5170","SI","2015","Hudson, Tim",3.72881355932203
"5171","FF","2022","Hughes, Brandon",64.968152866242
"5172","SL","2022","Hughes, Brandon",60.5392156862745
"5173","SI","2015","Hughes, Jared",93.2203389830508
"5174","SI","2016","Hughes, Jared",41.958041958042
"5175","SI","2017","Hughes, Jared",87.8504672897196
"5176","SI","2018","Hughes, Jared",99.6478873239437
"5177","SI","2019","Hughes, Jared",76.056338028169
"5178","SL","2015","Hughes, Jared",10.8910891089109
"5179","SL","2016","Hughes, Jared",25.6756756756757
"5180","SL","2017","Hughes, Jared",60.7476635514019
"5181","SL","2018","Hughes, Jared",30.1829268292683
"5182","CH","2015","Hughes, Phil",46.0526315789474
"5183","CH","2017","Hughes, Phil",4.32900432900433
"5184","FC","2015","Hughes, Phil",56.8421052631579
"5185","FC","2016","Hughes, Phil",32.967032967033
"5186","FC","2017","Hughes, Phil",13.2743362831858
"5187","FF","2015","Hughes, Phil",6.22406639004149
"5188","FF","2016","Hughes, Phil",34.5679012345679
"5189","FF","2017","Hughes, Phil",86.7219917012448
"5190","FF","2018","Hughes, Phil",7.36196319018405
"5191","CU","2015","Hughes, Phil",41.9047619047619
"5192","CU","2016","Hughes, Phil",3.03030303030303
"5193","CU","2017","Hughes, Phil",4.66101694915254
"5194","SI","2015","Hughes, Phil",62.3728813559322
"5195","SI","2017","Hughes, Phil",36.4485981308411
"5196","CU","2015","Hunter, Tommy",80
"5197","CU","2017","Hunter, Tommy",72.4576271186441
"5198","CU","2018","Hunter, Tommy",22.8813559322034
"5199","FC","2016","Hunter, Tommy",68.1318681318681
"5200","FC","2017","Hunter, Tommy",70.7964601769911
"5201","FC","2018","Hunter, Tommy",49.5575221238938
"5202","FC","2022","Hunter, Tommy",72.992700729927
"5203","FF","2015","Hunter, Tommy",85.2697095435685
"5204","FF","2016","Hunter, Tommy",44.4444444444444
"5205","FF","2017","Hunter, Tommy",58.7136929460581
"5206","SI","2015","Hunter, Tommy",14.9152542372881
"5207","SI","2016","Hunter, Tommy",79.020979020979
"5208","SI","2017","Hunter, Tommy",67.2897196261682
"5209","SI","2018","Hunter, Tommy",83.4507042253521
"5210","SI","2022","Hunter, Tommy",66.6666666666667
"5211","CH","2015","Hutchison, Drew",46.4912280701754
"5212","CH","2022","Hutchison, Drew",24.6861924686192
"5213","FF","2015","Hutchison, Drew",0
"5214","FF","2016","Hutchison, Drew",24.4855967078189
"5215","FF","2018","Hutchison, Drew",40.8997955010225
"5216","FF","2021","Hutchison, Drew",73.1517509727626
"5217","FF","2022","Hutchison, Drew",9.34182590233546
"5218","SI","2022","Hutchison, Drew",76.9759450171821
"5219","SL","2015","Hutchison, Drew",2.64026402640264
"5220","SL","2016","Hutchison, Drew",49.6621621621622
"5221","SL","2018","Hutchison, Drew",4.57317073170732
"5222","SL","2021","Hutchison, Drew",13.0982367758186
"5223","SL","2022","Hutchison, Drew",59.0686274509804
"5224","CH","2015","Iglesias, Raisel",84.2105263157895
"5225","CH","2017","Iglesias, Raisel",52.3809523809524
"5226","CH","2018","Iglesias, Raisel",93.6073059360731
"5227","CH","2019","Iglesias, Raisel",71.4285714285714
"5228","CH","2021","Iglesias, Raisel",85.8870967741936
"5229","CH","2022","Iglesias, Raisel",80.7531380753138
"5230","FF","2015","Iglesias, Raisel",51.4522821576763
"5231","FF","2016","Iglesias, Raisel",75.7201646090535
"5232","FF","2017","Iglesias, Raisel",74.2738589211618
"5233","FF","2018","Iglesias, Raisel",52.760736196319
"5234","FF","2019","Iglesias, Raisel",52.8265107212476
"5235","FF","2021","Iglesias, Raisel",87.15953307393
"5236","FF","2022","Iglesias, Raisel",81.9532908704883
"5237","SI","2015","Iglesias, Raisel",34.9152542372881
"5238","SI","2016","Iglesias, Raisel",95.1048951048951
"5239","SI","2017","Iglesias, Raisel",91.588785046729
"5240","SI","2018","Iglesias, Raisel",52.8169014084507
"5241","SI","2019","Iglesias, Raisel",15.4929577464789
"5242","SI","2021","Iglesias, Raisel",70.9302325581395
"5243","SI","2022","Iglesias, Raisel",64.9484536082474
"5244","SL","2015","Iglesias, Raisel",47.1947194719472
"5245","SL","2016","Iglesias, Raisel",84.4594594594595
"5246","SL","2017","Iglesias, Raisel",89.4080996884735
"5247","SL","2018","Iglesias, Raisel",84.1463414634146
"5248","SL","2019","Iglesias, Raisel",66.5722379603399
"5249","SL","2021","Iglesias, Raisel",77.8337531486146
"5250","SL","2022","Iglesias, Raisel",32.843137254902
"5251","CU","2017","Infante, Gregory",72.0338983050847
"5252","FF","2017","Infante, Gregory",85.0622406639004
"5253","FF","2018","Infante, Gregory",54.3967280163599
"5254","SL","2017","Infante, Gregory",38.3177570093458
"5255","CH","2019","Irvin, Cole",66.6666666666667
"5256","CH","2021","Irvin, Cole",74.5967741935484
"5257","CH","2022","Irvin, Cole",64.8535564853556
"5258","CU","2022","Irvin, Cole",1.38248847926267
"5259","FF","2019","Irvin, Cole",7.79727095516569
"5260","FF","2021","Irvin, Cole",87.3540856031128
"5261","FF","2022","Irvin, Cole",88.5350318471338
"5262","SI","2021","Irvin, Cole",8.91472868217054
"5263","SI","2022","Irvin, Cole",49.4845360824742
"5264","SL","2019","Irvin, Cole",16.9971671388102
"5265","SL","2021","Irvin, Cole",26.448362720403
"5266","CU","2015","Iwakuma, Hisashi",51.9047619047619
"5267","CU","2016","Iwakuma, Hisashi",54.5454545454545
"5268","FC","2016","Iwakuma, Hisashi",64.8351648351648
"5269","FC","2017","Iwakuma, Hisashi",54.8672566371681
"5270","FF","2015","Iwakuma, Hisashi",87.9668049792531
"5271","FF","2016","Iwakuma, Hisashi",74.0740740740741
"5272","FS","2015","Iwakuma, Hisashi",43.3333333333333
"5273","FS","2016","Iwakuma, Hisashi",61.5384615384615
"5274","SI","2015","Iwakuma, Hisashi",89.4915254237288
"5275","SI","2016","Iwakuma, Hisashi",24.8251748251748
"5276","SL","2015","Iwakuma, Hisashi",31.023102310231
"5277","SL","2016","Iwakuma, Hisashi",67.2297297297297
"5278","CH","2018","Jackson, Edwin",70.7762557077626
"5279","CU","2016","Jackson, Edwin",18.6147186147186
"5280","CU","2017","Jackson, Edwin",38.9830508474576
"5281","FC","2018","Jackson, Edwin",90.2654867256637
"5282","FC","2019","Jackson, Edwin",0
"5283","FF","2015","Jackson, Edwin",73.8589211618257
"5284","FF","2016","Jackson, Edwin",1.02880658436214
"5285","FF","2017","Jackson, Edwin",20.1244813278008
"5286","FF","2018","Jackson, Edwin",49.6932515337423
"5287","FF","2019","Jackson, Edwin",11.8908382066277
"5288","SI","2017","Jackson, Edwin",35.202492211838
"5289","SI","2018","Jackson, Edwin",39.4366197183099
"5290","SI","2019","Jackson, Edwin",3.52112676056338
"5291","SL","2015","Jackson, Edwin",67.6567656765677
"5292","SL","2016","Jackson, Edwin",62.5
"5293","SL","2017","Jackson, Edwin",8.09968847352025
"5294","SL","2018","Jackson, Edwin",46.9512195121951
"5295","SL","2019","Jackson, Edwin",11.8980169971671
"5296","FF","2019","Jackson, Jay",18.1286549707602
"5297","FF","2021","Jackson, Jay",63.0350194552529
"5298","SL","2019","Jackson, Jay",83.5694050991501
"5299","SL","2021","Jackson, Jay",62.2166246851385
"5300","CU","2017","Jackson, Luke",47.8813559322034
"5301","CU","2018","Jackson, Luke",27.1186440677966
"5302","CU","2019","Jackson, Luke",23.0434782608696
"5303","CU","2021","Jackson, Luke",68.8888888888889
"5304","FF","2016","Jackson, Luke",35.1851851851852
"5305","FF","2017","Jackson, Luke",23.4439834024896
"5306","FF","2018","Jackson, Luke",78.7321063394683
"5307","FF","2019","Jackson, Luke",33.9181286549708
"5308","FF","2021","Jackson, Luke",37.15953307393
"5309","SL","2017","Jackson, Luke",46.7289719626168
"5310","SL","2018","Jackson, Luke",59.4512195121951
"5311","SL","2019","Jackson, Luke",97.1671388101983
"5312","SL","2021","Jackson, Luke",99.2443324937028
"5313","FF","2022","Jackson, Zach",73.8853503184713
"5314","SL","2022","Jackson, Zach",65.9313725490196
"5315","CH","2019","James, Josh",35.4978354978355
"5316","FF","2018","James, Josh",79.5501022494888
"5317","FF","2019","James, Josh",86.5497076023392
"5318","SL","2019","James, Josh",26.9121813031161
"5319","FF","2022","Jameson, Drey",71.9745222929936
"5320","SI","2022","Jameson, Drey",65.979381443299
"5321","FC","2015","Jansen, Kenley",92.6315789473684
"5322","FC","2016","Jansen, Kenley",97.8021978021978
"5323","FC","2017","Jansen, Kenley",99.1150442477876
"5324","FC","2018","Jansen, Kenley",98.2300884955752
"5325","FC","2019","Jansen, Kenley",65.8730158730159
"5326","FC","2021","Jansen, Kenley",97.6923076923077
"5327","FC","2022","Jansen, Kenley",93.4306569343066
"5328","FF","2016","Jansen, Kenley",73.2510288065844
"5329","SI","2018","Jansen, Kenley",63.7323943661972
"5330","SI","2019","Jansen, Kenley",78.8732394366197
"5331","SI","2021","Jansen, Kenley",87.5968992248062
"5332","SI","2022","Jansen, Kenley",28.1786941580756
"5333","SL","2019","Jansen, Kenley",61.7563739376771
"5334","SL","2021","Jansen, Kenley",60.2015113350126
"5335","SL","2022","Jansen, Kenley",35.5392156862745
"5336","FC","2015","Janssen, Casey",41.0526315789474
"5337","FF","2015","Janssen, Casey",90.2489626556017
"5338","CH","2021","Javier, Cristian",39.1129032258064
"5339","CH","2022","Javier, Cristian",30.5439330543933
"5340","FF","2021","Javier, Cristian",63.2295719844358
"5341","FF","2022","Javier, Cristian",98.5138004246285
"5342","CU","2021","Javier, Cristian",36.8888888888889
"5343","CU","2022","Javier, Cristian",40.5529953917051
"5344","SL","2021","Javier, Cristian",92.9471032745592
"5345","SL","2022","Javier, Cristian",93.1372549019608
"5346","CH","2021","Jax, Griffin",1.61290322580645
"5347","CH","2022","Jax, Griffin",57.7405857740586
"5348","CU","2021","Jax, Griffin",47.5555555555556
"5349","FF","2021","Jax, Griffin",40.4669260700389
"5350","FF","2022","Jax, Griffin",35.4564755838641
"5351","SL","2021","Jax, Griffin",8.31234256926952
"5352","SL","2022","Jax, Griffin",90.9313725490196
"5353","SI","2017","Jaye, Myles",13.7071651090343
"5354","CH","2022","Jefferies, Daulton",68.2008368200837
"5355","FC","2022","Jefferies, Daulton",37.956204379562
"5356","SI","2021","Jefferies, Daulton",67.8294573643411
"5357","SI","2022","Jefferies, Daulton",40.2061855670103
"5358","FF","2015","Jeffress, Jeremy",50.4149377593361
"5359","FF","2017","Jeffress, Jeremy",41.9087136929461
"5360","FF","2018","Jeffress, Jeremy",67.4846625766871
"5361","FF","2019","Jeffress, Jeremy",71.9298245614035
"5362","FS","2017","Jeffress, Jeremy",65.7142857142857
"5363","FS","2018","Jeffress, Jeremy",72.4137931034483
"5364","CU","2015","Jeffress, Jeremy",77.1428571428572
"5365","CU","2016","Jeffress, Jeremy",74.025974025974
"5366","CU","2017","Jeffress, Jeremy",14.8305084745763
"5367","CU","2018","Jeffress, Jeremy",97.4576271186441
"5368","CU","2019","Jeffress, Jeremy",49.5652173913044
"5369","SI","2015","Jeffress, Jeremy",78.9830508474576
"5370","SI","2016","Jeffress, Jeremy",96.5034965034965
"5371","SI","2017","Jeffress, Jeremy",25.8566978193146
"5372","SI","2018","Jeffress, Jeremy",89.4366197183099
"5373","SI","2019","Jeffress, Jeremy",41.5492957746479
"5374","CH","2016","Jenkins, Tyrell",34.841628959276
"5375","FF","2016","Jenkins, Tyrell",61.522633744856
"5376","SL","2016","Jenkins, Tyrell",27.3648648648649
"5377","FF","2015","Jennings, Dan",34.8547717842324
"5378","FF","2016","Jennings, Dan",88.8888888888889
"5379","SI","2016","Jennings, Dan",24.1258741258741
"5380","SI","2017","Jennings, Dan",84.4236760124611
"5381","SI","2018","Jennings, Dan",45.7746478873239
"5382","SL","2015","Jennings, Dan",50.4950495049505
"5383","SL","2016","Jennings, Dan",72.972972972973
"5384","SL","2017","Jennings, Dan",41.1214953271028
"5385","SL","2018","Jennings, Dan",57.9268292682927
"5386","CH","2015","Jepsen, Kevin",21.4912280701754
"5387","CU","2015","Jepsen, Kevin",29.5238095238095
"5388","CU","2016","Jepsen, Kevin",9.09090909090909
"5389","CU","2018","Jepsen, Kevin",58.4745762711864
"5390","FF","2015","Jepsen, Kevin",98.5477178423237
"5391","FF","2016","Jepsen, Kevin",56.5843621399177
"5392","FF","2018","Jepsen, Kevin",15.1329243353783
"5393","FF","2018","Jerez, Williams",21.4723926380368
"5394","FF","2019","Jerez, Williams",32.943469785575
"5395","FF","2019","Jewell, Jake",19.2982456140351
"5396","SL","2019","Jewell, Jake",35.6940509915014
"5397","FF","2022","Jiménez, Danny",25.6900212314225
"5398","SL","2022","Jiménez, Danny",97.5490196078431
"5399","CH","2018","Jiménez, Joe",21.4611872146119
"5400","CH","2021","Jiménez, Joe",45.9677419354839
"5401","FF","2017","Jiménez, Joe",18.4647302904564
"5402","FF","2018","Jiménez, Joe",90.5930470347648
"5403","FF","2019","Jiménez, Joe",80.8966861598441
"5404","FF","2021","Jiménez, Joe",72.568093385214
"5405","FF","2022","Jiménez, Joe",48.8322717622081
"5406","SL","2017","Jiménez, Joe",10.5919003115265
"5407","SL","2018","Jiménez, Joe",13.109756097561
"5408","SL","2019","Jiménez, Joe",41.3597733711048
"5409","SL","2021","Jiménez, Joe",8.81612090680101
"5410","SL","2022","Jiménez, Joe",68.1372549019608
"5411","CU","2015","Jiménez, Ubaldo",24.7619047619048
"5412","CU","2016","Jiménez, Ubaldo",8.65800865800866
"5413","CU","2017","Jiménez, Ubaldo",33.4745762711864
"5414","FF","2015","Jiménez, Ubaldo",73.2365145228216
"5415","FF","2016","Jiménez, Ubaldo",2.26337448559671
"5416","FF","2017","Jiménez, Ubaldo",38.7966804979253
"5417","FS","2015","Jiménez, Ubaldo",53.3333333333333
"5418","FS","2016","Jiménez, Ubaldo",19.2307692307692
"5419","FS","2017","Jiménez, Ubaldo",2.85714285714286
"5420","SI","2015","Jiménez, Ubaldo",83.728813559322
"5421","SI","2016","Jiménez, Ubaldo",60.1398601398601
"5422","SI","2017","Jiménez, Ubaldo",0.934579439252336
"5423","SL","2015","Jiménez, Ubaldo",1.98019801980198
"5424","SL","2016","Jiménez, Ubaldo",32.7702702702703
"5425","SL","2017","Jiménez, Ubaldo",8.72274143302181
"5426","FF","2015","Jimenez, Cesar",35.4771784232365
"5427","CU","2017","Johnson, Brian",29.6610169491525
"5428","CU","2018","Johnson, Brian",60.1694915254237
"5429","CU","2019","Johnson, Brian",0.434782608695652
"5430","FF","2017","Johnson, Brian",72.1991701244813
"5431","FF","2018","Johnson, Brian",9.61145194274029
"5432","FF","2019","Johnson, Brian",28.0701754385965
"5433","SL","2018","Johnson, Brian",10.6707317073171
"5434","SL","2019","Johnson, Brian",57.2237960339943
"5435","CU","2019","Johnson, DJ",23.9130434782609
"5436","FF","2019","Johnson, DJ",59.0643274853801
"5437","FF","2015","Johnson, Erik",66.597510373444
"5438","FF","2016","Johnson, Erik",5.1440329218107
"5439","SL","2015","Johnson, Erik",25.0825082508251
"5440","SL","2016","Johnson, Erik",42.5675675675676
"5441","CU","2015","Johnson, Jim",67.1428571428571
"5442","CU","2016","Johnson, Jim",68.8311688311688
"5443","CU","2017","Johnson, Jim",71.1864406779661
"5444","CU","2018","Johnson, Jim",39.4067796610169
"5445","SI","2015","Johnson, Jim",53.2203389830509
"5446","SI","2016","Johnson, Jim",73.0769230769231
"5447","SI","2017","Johnson, Jim",18.6915887850467
"5448","SI","2018","Johnson, Jim",12.6760563380282
"5449","CU","2018","Johnson, Pierce",27.5423728813559
"5450","CU","2021","Johnson, Pierce",98.2222222222222
"5451","CU","2022","Johnson, Pierce",55.2995391705069
"5452","FC","2018","Johnson, Pierce",25.6637168141593
"5453","FF","2018","Johnson, Pierce",61.1451942740286
"5454","FF","2021","Johnson, Pierce",45.7198443579767
"5455","FF","2022","Johnson, Pierce",39.0658174097665
"5456","FF","2016","Johnson, Steve",75.3086419753086
"5457","SI","2015","Jones, Nate",41.6949152542373
"5458","SI","2016","Jones, Nate",84.2657342657343
"5459","SI","2017","Jones, Nate",57.3208722741433
"5460","SI","2018","Jones, Nate",22.5352112676056
"5461","SI","2019","Jones, Nate",68.3098591549296
"5462","SI","2021","Jones, Nate",42.6356589147287
"5463","SL","2015","Jones, Nate",83.4983498349835
"5464","SL","2016","Jones, Nate",92.5675675675676
"5465","SL","2018","Jones, Nate",28.9634146341463
"5466","SL","2021","Jones, Nate",11.8387909319899
"5467","CH","2015","Jungmann, Taylor",42.1052631578947
"5468","CU","2015","Jungmann, Taylor",93.3333333333333
"5469","CU","2016","Jungmann, Taylor",27.2727272727273
"5470","FF","2015","Jungmann, Taylor",47.9253112033195
"5471","FF","2016","Jungmann, Taylor",4.52674897119342
"5472","SI","2015","Jungmann, Taylor",32.8813559322034
"5473","CH","2017","Junis, Jakob",64.5021645021645
"5474","CH","2018","Junis, Jakob",11.8721461187215
"5475","CH","2019","Junis, Jakob",26.4069264069264
"5476","CH","2022","Junis, Jakob",7.11297071129707
"5477","CU","2018","Junis, Jakob",37.7118644067797
"5478","CU","2019","Junis, Jakob",54.3478260869565
"5479","FC","2021","Junis, Jakob",54.6153846153846
"5480","FF","2017","Junis, Jakob",45.2282157676349
"5481","FF","2018","Junis, Jakob",11.4519427402863
"5482","FF","2019","Junis, Jakob",4.48343079922027
"5483","FF","2021","Junis, Jakob",23.7354085603113
"5484","SI","2017","Junis, Jakob",63.5514018691589
"5485","SI","2018","Junis, Jakob",35.5633802816901
"5486","SI","2019","Junis, Jakob",2.46478873239437
"5487","SI","2022","Junis, Jakob",36.7697594501718
"5488","SL","2017","Junis, Jakob",38.6292834890966
"5489","SL","2018","Junis, Jakob",91.1585365853659
"5490","SL","2019","Junis, Jakob",96.0339943342776
"5491","SL","2021","Junis, Jakob",59.4458438287154
"5492","SL","2022","Junis, Jakob",86.7647058823529
"5493","FF","2021","Junk, Janson",35.0194552529183
"5494","CH","2018","Jurado, Ariel",42.4657534246575
"5495","CH","2019","Jurado, Ariel",74.025974025974
"5496","CU","2019","Jurado, Ariel",69.5652173913043
"5497","FF","2018","Jurado, Ariel",30.4703476482618
"5498","FF","2019","Jurado, Ariel",8.57699805068226
"5499","SI","2018","Jurado, Ariel",7.04225352112676
"5500","SI","2019","Jurado, Ariel",12.3239436619718
"5501","SL","2019","Jurado, Ariel",1.98300283286119
"5502","CH","2015","Kahnle, Tommy",28.5087719298246
"5503","CH","2017","Kahnle, Tommy",82.2510822510823
"5504","CH","2018","Kahnle, Tommy",68.0365296803653
"5505","CH","2019","Kahnle, Tommy",95.2380952380952
"5506","CH","2022","Kahnle, Tommy",87.8661087866109
"5507","FF","2015","Kahnle, Tommy",71.5767634854772
"5508","FF","2016","Kahnle, Tommy",63.5802469135803
"5509","FF","2017","Kahnle, Tommy",91.49377593361
"5510","FF","2018","Kahnle, Tommy",3.2719836400818
"5511","FF","2019","Kahnle, Tommy",48.5380116959064
"5512","SL","2017","Kahnle, Tommy",55.1401869158878
"5513","CH","2021","Kaprielian, James",43.5483870967742
"5514","CH","2022","Kaprielian, James",8.78661087866109
"5515","CU","2021","Kaprielian, James",62.2222222222222
"5516","CU","2022","Kaprielian, James",61.7511520737327
"5517","FF","2021","Kaprielian, James",36.3813229571984
"5518","FF","2022","Kaprielian, James",38.6411889596603
"5519","SI","2021","Kaprielian, James",71.3178294573643
"5520","SI","2022","Kaprielian, James",79.7250859106529
"5521","SL","2021","Kaprielian, James",64.9874055415617
"5522","SL","2022","Kaprielian, James",73.5294117647059
"5523","CU","2021","Karinchak, James",90.2222222222222
"5524","CU","2022","Karinchak, James",35.9447004608295
"5525","FF","2021","Karinchak, James",75.6809338521401
"5526","FF","2022","Karinchak, James",95.5414012738854
"5527","CH","2015","Karns, Nate",37.719298245614
"5528","CH","2016","Karns, Nate",37.5565610859729
"5529","CH","2017","Karns, Nate",47.1861471861472
"5530","FF","2015","Karns, Nate",53.1120331950208
"5531","FF","2016","Karns, Nate",54.5267489711934
"5532","FF","2017","Karns, Nate",20.746887966805
"5533","CU","2015","Karns, Nate",94.2857142857143
"5534","CU","2016","Karns, Nate",9.52380952380952
"5535","CU","2017","Karns, Nate",88.5593220338983
"5536","FF","2019","Kay, Anthony",58.869395711501
"5537","FF","2021","Kay, Anthony",16.3424124513619
"5538","CH","2015","Kazmir, Scott",66.6666666666667
"5539","CH","2016","Kazmir, Scott",23.9819004524887
"5540","CU","2015","Kazmir, Scott",30
"5541","CU","2016","Kazmir, Scott",64.9350649350649
"5542","FC","2015","Kazmir, Scott",45.2631578947368
"5543","FC","2016","Kazmir, Scott",6.59340659340659
"5544","FF","2016","Kazmir, Scott",74.8971193415638
"5545","FF","2021","Kazmir, Scott",20.4280155642023
"5546","SI","2015","Kazmir, Scott",99.6610169491526
"5547","SI","2016","Kazmir, Scott",41.2587412587413
"5548","SL","2015","Kazmir, Scott",7.92079207920792
"5549","SL","2016","Kazmir, Scott",44.9324324324324
"5550","CH","2015","Kela, Keone",53.5087719298246
"5551","CU","2015","Kela, Keone",94.7619047619048
"5552","CU","2016","Kela, Keone",42.8571428571429
"5553","CU","2017","Kela, Keone",94.4915254237288
"5554","CU","2018","Kela, Keone",92.7966101694915
"5555","CU","2019","Kela, Keone",89.1304347826087
"5556","FF","2015","Kela, Keone",46.2655601659751
"5557","FF","2016","Kela, Keone",26.1316872427983
"5558","FF","2017","Kela, Keone",52.2821576763486
"5559","FF","2018","Kela, Keone",68.7116564417178
"5560","FF","2019","Kela, Keone",69.0058479532164
"5561","FF","2021","Kela, Keone",50.5836575875486
"5562","CH","2021","Keller, Brad",19.758064516129
"5563","CH","2022","Keller, Brad",37.2384937238494
