"","player","pitch_type","year","rank","perc","sim_player"
"30586",623485,"CU","2022","third","94.7029260967351",663436
"30587",592351,"CU","2016","third","95.0345824464819",502043
"30588",592351,"CU","2017","third","95.0784782260821",621076
"30589",592351,"CU","2018","third","94.5018434726358",471911
"30590",592351,"CU","2019","third","93.6300827202103",656629
"30591",592351,"CU","2021","third","94.4991261821726",605200
"30592",680686,"CU","2021","third","92.647033427082",642701
"30593",680686,"CU","2022","third","92.382982917272",681217
"30594",543243,"CU","2015","third","93.028540106402",656234
"30595",543243,"CU","2016","third","93.5184196038422",643493
"30596",543243,"CU","2017","third","95.5988587129549",621121
"30597",543243,"CU","2018","third","93.9749907524704",621121
"30598",543243,"CU","2019","third","93.9621153163274",621121
"30599",543243,"CU","2021","third","93.5065599127942",656605
"30600",543243,"CU","2022","third","93.7419162275945",608349
"30601",643338,"CU","2021","third","94.9992350977721",656876
"30602",572888,"CU","2015","third","92.2428082585558",600917
"30603",425844,"CU","2015","third","94.6083263879491",548389
"30604",425844,"CU","2016","third","93.7771061972151",677651
"30605",425844,"CU","2017","third","92.6225532376287",664353
"30606",425844,"CU","2018","third","91.8735151004509",605200
"30607",425844,"CU","2019","third","91.2596849481835",605200
"30608",425844,"CU","2021","third","92.9723050545628",605135
"30609",425844,"CU","2022","third","93.3552647845955",605135
"30610",456167,"CU","2016","third","91.4574723908043",665152
"30611",456167,"CU","2017","third","90.8086282642384",665152
"30612",518748,"CU","2015","third","94.3553192849644",621249
"30613",518748,"CU","2016","third","94.1785994393843",605218
"30614",518748,"CU","2017","third","94.5499263896911",621249
"30615",518748,"CU","2018","third","94.4683592578202",669456
"30616",675627,"CU","2022","third","96.0049816433225",624522
"30617",607229,"CU","2017","third","93.5426829289889",570666
"30618",607229,"CU","2018","third","93.234376173055",502171
"30619",607229,"CU","2019","third","93.942627786553",624522
"30620",500610,"CU","2021","third","92.9191846785511",543475
"30621",448855,"CU","2016","third","93.0616274258581",503449
"30622",448855,"CU","2019","third","94.5007614655328",518876
"30623",448855,"CU","2021","third","94.7954829632364",592826
"30624",605260,"CU","2019","third","91.0241123488454",608349
"30625",425386,"CU","2015","third","90.6610997012129",605538
"30626",661269,"CU","2021","third","94.6040883640965",605130
"30627",534910,"CU","2015","third","93.9103667830585",623451
"30628",534910,"CU","2016","third","93.5700738217916",543294
"30629",534910,"CU","2017","third","93.4829241847536",425794
"30630",571735,"CU","2015","third","92.5374353062703",661309
"30631",571735,"CU","2019","third","94.1693413156299",605164
"30632",664180,"CU","2019","third","90.8625442428515",608331
"30633",430935,"CU","2015","third","95.3313017110631",666129
"30634",430935,"CU","2016","third","92.6482287746214",666129
"30635",430935,"CU","2017","third","92.7344355269431",608344
"30636",430935,"CU","2018","third","92.775719605303",669373
"30637",430935,"CU","2019","third","91.443227298731",650893
"30638",434628,"CU","2015","third","95.1866255421649",608379
"30639",434628,"CU","2016","third","95.4931188710488",605507
"30640",434628,"CU","2017","third","95.0757576529799",592836
"30641",434628,"CU","2018","third","94.3021880782601",660271
"30642",543272,"CU","2015","third","88.7908447494",667427
"30643",543272,"CU","2016","third","91.1971236020033",663989
"30644",457918,"CU","2015","third","91.375117092207",656756
"30645",457918,"CU","2016","third","91.8763509729944",656756
"30646",457918,"CU","2017","third","90.3500432454087",676050
"30647",421685,"CU","2015","third","90.3428396664536",605507
"30648",543278,"CU","2015","third","90.8555324489438",477132
"30649",543278,"CU","2018","third","91.5189969012481",608331
"30650",543278,"CU","2019","third","90.9332771564046",477132
"30651",429717,"CU","2015","third","90.1969232510644",661383
"30652",607560,"CU","2019","third","91.2601567137436",661383
"30653",607560,"CU","2021","third","92.3385800854144",605164
"30654",501789,"CU","2015","third","94.7112443586238",605397
"30655",501789,"CU","2016","third","94.3083985579042",622251
"30656",501789,"CU","2017","third","95.2899023333763",656302
"30657",501789,"CU","2018","third","94.3778426395521",656302
"30658",501789,"CU","2019","third","95.0548850478416",656302
"30659",518774,"CU","2015","third","94.4453679920279",680739
"30660",518774,"CU","2016","third","94.7486088801322",680739
"30661",518774,"CU","2017","third","93.4471706314714",666204
"30662",518774,"CU","2018","third","93.6860950967022",475479
"30663",518774,"CU","2019","third","93.7337121195925",693821
"30664",518774,"CU","2021","third","93.9172614923676",656546
"30665",571760,"CU","2018","third","90.6505998045355",641447
"30666",571760,"CU","2019","third","91.2728799768802",667463
"30667",571760,"CU","2021","third","93.130468801472",573009
"30668",669169,"CU","2022","third","96.3928656731392",664337
"30669",476451,"CU","2015","third","92.3995166628023",669169
"30670",476451,"CU","2016","third","92.7044657745344",608328
"30671",476451,"CU","2017","third","92.6508348346039",608723
"30672",476451,"CU","2018","third","92.4176073758016",605200
"30673",592390,"CU","2018","third","94.195692521203",681217
"30674",543294,"CU","2015","third","92.5552273526027",475479
"30675",543294,"CU","2016","third","92.0854481194699",623451
"30676",543294,"CU","2017","third","92.7271637954634",664299
"30677",543294,"CU","2018","third","91.5502335649427",665152
"30678",543294,"CU","2019","third","91.6722225276032",665152
"30679",543294,"CU","2021","third","93.3604660606225",665152
"30680",543294,"CU","2022","third","92.3723138357896",502179
"30681",521230,"CU","2019","third","91.1866018733308",661383
"30682",521230,"CU","2021","third","92.3207589391664",592826
"30683",521230,"CU","2022","third","91.7545747173956",657508
"30684",674072,"CU","2022","third","94.3664310457684",500779
"30685",656529,"CU","2021","third","92.6088967130751",676879
"30686",656529,"CU","2022","third","92.920582013117",676879
"30687",623474,"CU","2022","third","90.1075334241176",641501
"30688",554374,"CU","2017","third","92.4187015009634",643377
"30689",672578,"CU","2021","third","93.6535141469796",669302
"30690",672578,"CU","2022","third","93.4659843797755",666818
"30691",433587,"CU","2015","third","95.6978332790073",672851
"30692",433587,"CU","2016","third","95.3738570949971",663436
"30693",433587,"CU","2017","third","95.5143049731651",621076
"30694",433587,"CU","2018","third","94.5549391818859",661383
"30695",433587,"CU","2019","third","93.8343457727664",641712
"30696",456696,"CU","2015","third","93.1385321927526",543606
"30697",456696,"CU","2016","third","93.8093542770138",681806
"30698",456696,"CU","2017","third","93.3680614250518",468504
"30699",456696,"CU","2018","third","92.2882028288609",664353
"30700",456696,"CU","2019","third","94.560393119648",608328
"30701",516969,"CU","2016","third","94.8500546648609",681217
"30702",605276,"CU","2018","third","91.9769849773309",592836
"30703",518790,"CU","2015","third","92.3317134761404",605200
"30704",682051,"CU","2022","third","94.4128898056954",641771
"30705",448179,"CU","2015","third","93.2297885571208",667463
"30706",448179,"CU","2016","third","93.5085603164953",664948
"30707",448179,"CU","2017","third","92.345240225578",657571
"30708",448179,"CU","2018","third","90.885560229236",608331
"30709",448179,"CU","2019","third","91.196603295874",608331
"30710",448179,"CU","2021","third","91.0647008694627",608331
"30711",448179,"CU","2022","third","91.3670054462941",657571
"30712",663546,"CU","2022","third","92.1900794573348",672578
"30713",460024,"CU","2015","third","94.390081062541",605507
"30714",460024,"CU","2016","third","94.4190421172214",608328
"30715",656546,"CU","2017","third","94.633340060315",608349
"30716",656546,"CU","2019","third","95.3017577544972",621112
"30717",656546,"CU","2021","third","96.2139268506901",675627
"30718",656547,"CU","2017","third","94.7139371235159",608328
"30719",502706,"CU","2015","third","87.7481698723639",676050
"30720",502706,"CU","2016","third","87.4005940229196",676050
"30721",502706,"CU","2017","third","92.0002278161649",624133
"30722",502706,"CU","2018","third","91.6509988669237",680739
"30723",502706,"CU","2021","third","91.8302051976814",669276
"30724",518813,"CU","2021","third","93.4337510548797",664062
"30725",571787,"CU","2017","third","93.8303001134389",477132
"30726",605280,"CU","2019","third","94.7250891925041",672710
"30727",605280,"CU","2021","third","95.9873464142005",624522
"30728",543331,"CU","2015","third","91.664519546512",475479
"30729",605288,"CU","2019","third","92.5933910802189",656302
"30730",605288,"CU","2021","third","92.2026472671374",605218
"30731",605288,"CU","2022","third","92.5130277938597",605218
"30732",434442,"CU","2015","third","90.1211746401189",543272
"30733",434442,"CU","2016","third","90.7554939636234",501985
"30734",641712,"CU","2019","third","93.119231671505",681806
"30735",641712,"CU","2022","third","93.8877887614739",665795
"30736",218596,"CU","2015","third","90.1263466913403",663485
"30737",461833,"CU","2015","third","92.7491803235694",621076
"30738",461833,"CU","2016","third","92.4205336613434",621076
"30739",461833,"CU","2017","third","91.9319639942254",670280
"30740",488984,"CU","2015","third","94.5814143817176",669424
"30741",488984,"CU","2017","third","95.9477508592882",681217
"30742",488984,"CU","2018","third","95.0796981539802",605397
"30743",500872,"CU","2017","third","93.7965613012648",681217
"30744",608344,"CU","2022","third","93.0887871012877",500779
"30745",547874,"CU","2015","third","91.580595962324",621107
"30746",547874,"CU","2016","third","91.7431204787577",657746
"30747",429719,"CU","2016","third","94.3651844081986",605164
"30748",429719,"CU","2017","third","94.1297244498487",570666
"30749",592426,"CU","2017","third","93.7239448387153",661383
"30750",592426,"CU","2018","third","94.1901571685716",669952
"30751",592426,"CU","2019","third","94.0900727705548",605397
"30752",592426,"CU","2021","third","95.4217846359726",657508
"30753",664299,"CU","2021","third","94.0099852639161",605200
"30754",664299,"CU","2022","third","94.4001059788389",656234
"30755",643377,"CU","2021","third","94.3295820515323",643493
"30756",502026,"CU","2015","third","92.8216790077282",680739
"30757",502026,"CU","2016","third","93.8859191004116",570666
"30758",502026,"CU","2017","third","93.6955903479478",661383
"30759",502026,"CU","2018","third","93.7578259972921",661383
"30760",502026,"CU","2019","third","92.8718029038849",570666
"30761",448178,"CU","2015","third","95.5282974330876",608648
"30762",448178,"CU","2016","third","94.5737077644593",608648
"30763",448178,"CU","2018","third","93.0592165876425",676265
"30764",434622,"CU","2015","third","90.8960953476702",570666
"30765",434622,"CU","2016","third","91.0272160537184",677651
"30766",434622,"CU","2017","third","89.2163594155524",605200
"30767",598271,"CU","2017","third","92.8089293977776",608331
"30768",598271,"CU","2018","third","94.4022703295131",477132
"30769",598271,"CU","2019","third","94.4757847894986",672282
"30770",597113,"CU","2019","third","93.6806149119578",664062
"30771",462382,"CU","2015","third","92.8934682806652",592836
"30772",462382,"CU","2016","third","92.0914908763894",680739
"30773",462382,"CU","2017","third","91.8083756298398",434378
"30774",462382,"CU","2018","third","91.6649493397167",668676
"30775",572955,"CU","2018","third","93.1117743450416",657376
"30776",572955,"CU","2021","third","95.0113146616722",681217
"30777",572955,"CU","2022","third","94.9278921565172",681217
"30778",543380,"CU","2015","third","92.642080346871",571945
"30779",543380,"CU","2016","third","92.1325906760051",665152
"30780",596001,"CU","2018","third","91.8208814166747",642231
"30781",596001,"CU","2019","third","91.6794852770598",660825
"30782",642558,"CU","2019","third","93.2401874324135",672578
"30783",621076,"CU","2021","third","94.2822889327372",670280
"30784",621076,"CU","2022","third","95.1458570360147",672851
"30785",675916,"CU","2021","third","92.1760469453779",693821
"30786",675916,"CU","2022","third","92.045588200143",519043
"30787",501992,"CU","2015","third","94.4569442944292",641712
"30788",501992,"CU","2016","third","95.7081872209224",661383
"30789",501992,"CU","2017","third","94.4783726686028",676265
"30790",431148,"CU","2015","third","87.3554031121715",666204
"30791",431148,"CU","2016","third","88.8387298884019",672282
"30792",605309,"CU","2015","third","93.0261115274785",666204
"30793",605309,"CU","2016","third","93.4859791687553",503449
"30794",605309,"CU","2017","third","93.3803448503939",666818
"30795",605309,"CU","2018","third","93.8406062661237",665795
"30796",605309,"CU","2019","third","93.8059970009809",672578
"30797",664918,"CU","2021","third","95.6433726779972",471911
"30798",656605,"CU","2019","third","94.9819907181524",664337
"30799",656605,"CU","2021","third","96.6220753212662",669169
"30800",656605,"CU","2022","third","95.7662801127059",543475
"30801",665001,"CU","2022","third","91.6099657229081",503285
"30802",523260,"CU","2015","third","94.4056448882779",672710
"30803",523260,"CU","2017","third","91.9610624521096",664141
"30804",523260,"CU","2018","third","91.2555866791747",502171
"30805",523260,"CU","2019","third","90.5823400289785",657376
"30806",523260,"CU","2021","third","92.4457350761694",681217
"30807",523260,"CU","2022","third","92.9246356171504",657140
"30808",518876,"CU","2019","third","96.1943864347939",672710
"30809",518876,"CU","2021","third","94.8334830634442",592791
"30810",518876,"CU","2022","third","94.8868562617929",605347
"30811",453178,"CU","2015","third","95.0566255025716",675627
"30812",453178,"CU","2016","third","94.614217570417",677651
"30813",453178,"CU","2017","third","94.7200010486585",624522
"30814",453178,"CU","2018","third","94.3605104312531",669169
"30815",453178,"CU","2019","third","93.4603986293869",621074
"30816",434137,"CU","2015","third","94.490995535401",622608
"30817",477132,"CU","2015","third","92.0685622741299",596295
"30818",477132,"CU","2016","third","91.4402472621887",669674
"30819",477132,"CU","2017","third","90.1697142968106",592836
"30820",477132,"CU","2018","third","93.1007152831988",669674
"30821",477132,"CU","2019","third","92.7855303326804",608331
"30822",477132,"CU","2021","third","94.3199573201282",669674
"30823",477132,"CU","2022","third","94.2392561294568",608331
"30824",579328,"CU","2019","third","94.0903563565477",624133
"30825",547942,"CU","2021","third","91.2726365169442",624133
"30826",518886,"CU","2015","third","92.9760362987863",681217
"30827",518886,"CU","2016","third","92.4068751162859",657140
"30828",518886,"CU","2017","third","90.6192487864291",656557
"30829",518886,"CU","2018","third","91.4293969549544",666374
"30830",518886,"CU","2019","third","91.4739990849345",523260
"30831",518886,"CU","2021","third","91.9118995834523",663855
"30832",518886,"CU","2022","third","91.478481595599",657140
"30833",592468,"CU","2019","third","93.5842945781328",663436
"30834",669923,"CU","2022","third","94.0220366615994",543135
"30835",446372,"CU","2015","third","95.7368586154599",547179
"30836",446372,"CU","2016","third","95.0827151362059",547179
"30837",446372,"CU","2017","third","92.478719739957",660825
"30838",446372,"CU","2018","third","92.5115986522142",664092
"30839",446372,"CU","2019","third","91.7865293942995",573186
"30840",446372,"CU","2021","third","96.4543901622475",669713
"30841",446372,"CU","2022","third","95.9937298657257",642152
"30842",608349,"CU","2015","third","95.0383159317285",453343
"30843",608349,"CU","2016","third","96.0814074654979",669952
"30844",608349,"CU","2017","third","95.3422444016828",676710
"30845",608349,"CU","2018","third","94.0488204408937",664337
"30846",608349,"CU","2021","third","95.6636368319489",543243
"30847",608349,"CU","2022","third","96.213793955215",656605
"30848",571863,"CU","2018","third","93.6320518156733",471911
"30849",543408,"CU","2015","third","92.3580063644782",669952
"30850",543408,"CU","2016","third","92.5130995123423",548389
"30851",543408,"CU","2017","third","93.8781077495601",669169
"30852",657649,"CU","2022","third","94.8815261103187",669373
"30853",656629,"CU","2022","third","95.0530969956565",621076
"30854",665152,"CU","2021","third","94.8871741341166",643410
"30855",665152,"CU","2022","third","94.9755528273334",664353
"30856",641771,"CU","2017","third","93.7099938861645",518876
"30857",641771,"CU","2018","third","93.7367968154877",643493
"30858",641771,"CU","2021","third","95.1179576910443",663372
"30859",641771,"CU","2022","third","94.4498945244052",682051
"30860",605347,"CU","2018","third","94.843821280679",621249
"30861",605347,"CU","2019","third","95.1882323478444",502171
"30862",605347,"CU","2021","third","95.3401982788117",624522
"30863",605347,"CU","2022","third","94.6530062506939",543037
"30864",641154,"CU","2018","third","95.391261473783",607200
"30865",641154,"CU","2019","third","93.7438676505044",458681
"30866",641154,"CU","2021","third","94.3217873191085",607200
"30867",641154,"CU","2022","third","94.3282237325861",666159
"30868",625643,"CU","2016","third","93.5472355773025",693821
"30869",625643,"CU","2017","third","92.0761802008234",594577
"30870",625643,"CU","2018","third","90.2086363459036",670124
"30871",625643,"CU","2019","third","92.1860847656207",693821
"30872",407793,"CU","2015","third","91.6456698323033",693821
"30873",407793,"CU","2016","third","93.9629823259199",693821
"30874",407793,"CU","2017","third","91.9713149474939",677651
"30875",543424,"CU","2016","third","91.9462940661658",669373
"30876",663567,"CU","2019","third","93.3328119620352",664353
"30877",659275,"CU","2019","third","94.7414669618599",676534
"30878",656638,"CU","2021","third","93.2222369639616",666818
"30879",656638,"CU","2022","third","92.2817966527554",666818
"30880",502009,"CU","2015","third","89.308170924159",592836
"30881",641778,"CU","2018","third","90.7962516171168",500779
"30882",641778,"CU","2019","third","90.7981774016169",501985
"30883",641778,"CU","2021","third","93.2143488864644",554431
"30884",641778,"CU","2022","third","94.3769344189855",650893
"30885",571882,"CU","2016","third","91.6158078703258",677651
"30886",571882,"CU","2017","third","91.2641544705434",677651
"30887",571882,"CU","2019","third","93.2587251465051",605507
"30888",518927,"CU","2016","third","90.410760655105",676879
"30889",502190,"CU","2015","third","90.8386410673331",621074
"30890",502190,"CU","2016","third","90.6506949147996",643493
"30891",502190,"CU","2017","third","90.2059448606025",663372
"30892",502190,"CU","2018","third","91.2766009401249",528748
"30893",502190,"CU","2019","third","91.4538875690079",623474
"30894",453281,"CU","2018","third","91.8627511303858",624133
"30895",453281,"CU","2019","third","91.5555074809982",624133
"30896",643410,"CU","2017","third","93.5386602818208",425844
"30897",643410,"CU","2022","third","92.3958173835774",601713
"30898",452657,"CU","2015","third","92.3467480325478",624133
"30899",452657,"CU","2016","third","92.0283306016109",667463
"30900",452657,"CU","2017","third","91.9225411146813",660761
"30901",452657,"CU","2018","third","91.9711517664309",543272
"30902",452657,"CU","2019","third","91.5728436940854",543272
"30903",452657,"CU","2021","third","92.3117451302009",657649
"30904",592499,"CU","2018","third","93.035907913041",677651
"30905",407890,"CU","2015","third","89.9913208569394",605164
"30906",407890,"CU","2016","third","90.166100553247",641712
"30907",669461,"CU","2022","third","95.1277673146481",668868
"30908",453311,"CU","2015","third","93.3410343313321",668676
"30909",594902,"CU","2017","third","92.1102636022588",605135
"30910",594902,"CU","2018","third","90.8693599620659",669060
"30911",642528,"CU","2018","third","94.8845105485894",571800
"30912",642528,"CU","2019","third","95.4150157777051",572955
"30913",642528,"CU","2021","third","95.153049500564",622075
"30914",642528,"CU","2022","third","95.6646067633363",592848
"30915",502046,"CU","2015","third","90.7556498101688",543272
"30916",666157,"CU","2022","third","94.5557631578158",573124
"30917",429400,"CU","2015","third","94.4827441130323",669211
"30918",656657,"CU","2022","third","91.933616509302",595345
"30919",346798,"CU","2015","third","92.7643548366658",548389
"30920",669674,"CU","2021","third","90.946812890098",548389
"30921",669674,"CU","2022","third","92.1999051473659",608328
"30922",547179,"CU","2015","third","94.1262223333198",693821
"30923",547179,"CU","2017","third","94.9501104899717",570666
"30924",571901,"CU","2017","third","87.847287757209",641482
"30925",664192,"CU","2018","third","91.9688036500473",666204
"30926",664192,"CU","2019","third","91.2306906665826",666204
"30927",664192,"CU","2021","third","91.2974036837169",641447
"30928",476595,"CU","2021","third","95.0007418879342",573204
"30929",476595,"CU","2022","third","94.734350213468",669461
"30930",607625,"CU","2016","third","92.9671502004368",608349
"30931",607625,"CU","2017","third","93.6834511827374",621121
"30932",607625,"CU","2018","third","92.0514903273216",519151
"30933",607625,"CU","2019","third","90.9844106358866",623451
"30934",607625,"CU","2021","third","92.8417276129094",608349
"30935",607625,"CU","2022","third","91.7217700537658",623451
"30936",666200,"CU","2021","third","90.4754149653697",680739
"30937",666200,"CU","2022","third","92.679223454568",672282
"30938",543475,"CU","2017","third","93.8327257811149",681217
"30939",543475,"CU","2018","third","94.1112794230218",592826
"30940",543475,"CU","2019","third","95.9605663630885",453343
"30941",543475,"CU","2021","third","95.4491325120519",622251
"30942",543475,"CU","2022","third","95.6273625905651",669952
"30943",663738,"CU","2022","third","92.2203134051121",607536
"30944",458681,"CU","2015","third","91.2580829243355",656629
"30945",458681,"CU","2017","third","90.8056099678771",681217
"30946",458681,"CU","2018","third","93.4616881563162",661383
"30947",458681,"CU","2019","third","93.5507251678913",672851
"30948",458681,"CU","2022","third","95.5694915227234",661269
"30949",608566,"CU","2017","third","93.0287463540489",621076
"30950",608566,"CU","2018","third","92.052724565777",606303
"30951",608566,"CU","2019","third","91.4860615360983",669424
"30952",608566,"CU","2021","third","92.5422686527168",641745
"30953",608566,"CU","2022","third","92.8188023782216",572070
"30954",425492,"CU","2017","third","93.5913925348005",661383
"30955",425492,"CU","2018","third","94.0376329030352",621249
"30956",628317,"CU","2016","third","95.1042305913465",605200
"30957",628317,"CU","2017","third","93.0602477948253",605200
"30958",628317,"CU","2018","third","93.8592055219932",624522
"30959",628317,"CU","2019","third","93.230345737891",672710
"30960",543483,"CU","2018","third","93.6235336566601",605347
"30961",543483,"CU","2019","third","94.207304384203",641745
"30962",641816,"CU","2019","third","93.8976514375637",471911
"30963",666159,"CU","2021","third","95.6232416554847",543475
"30964",666159,"CU","2022","third","94.9236350719959",641927
"30965",453249,"CU","2015","third","93.3414268140673",622608
"30966",453249,"CU","2016","third","93.4161810405738",659275
"30967",573009,"CU","2021","third","92.7977346610799",518516
"30968",573009,"CU","2022","third","92.6891147513388",676050
"30969",676606,"CU","2019","third","89.7733202388425",669373
"30970",605359,"CU","2019","third","92.9097270756758",657140
"30971",605359,"CU","2021","third","94.4614898843686",606303
"30972",642564,"CU","2017","third","94.6557255962303",605280
"30973",656685,"CU","2019","third","93.1623492173383",519043
"30974",656685,"CU","2021","third","90.5997470054227",669145
"30975",656685,"CU","2022","third","92.6970792018651",675916
"30976",663436,"CU","2022","third","94.915440199563",434378
"30977",593372,"CU","2015","third","89.6022331754352",664294
"30978",593372,"CU","2016","third","90.904968611939",571479
"30979",607259,"CU","2015","third","91.2402179055938",657093
"30980",607259,"CU","2017","third","92.5996555194976",664141
"30981",607259,"CU","2022","third","95.0928042553159",669169
"30982",664208,"CU","2017","third","93.4369492953043",543521
"30983",664208,"CU","2018","third","92.9378673263144",605130
"30984",664208,"CU","2019","third","92.9872683762012",669060
"30985",664208,"CU","2021","third","92.336446472765",656427
"30986",664208,"CU","2022","third","90.7180637318445",657053
"30987",571927,"CU","2015","third","95.816719137747",624133
"30988",571927,"CU","2016","third","94.7590362522758",527048
"30989",571927,"CU","2017","third","93.8296082129504",607536
"30990",571927,"CU","2018","third","93.5178125338201",641778
"30991",571927,"CU","2019","third","94.1583913708442",674072
"30992",571927,"CU","2021","third","94.4536642504191",657649
"30993",571927,"CU","2022","third","93.1186924704886",650893
"30994",669160,"CU","2022","third","92.3194658553716",666374
"30995",543507,"CU","2015","third","92.9409837608209",670280
"30996",543507,"CU","2016","third","94.8027466158015",621111
"30997",543507,"CU","2019","third","95.9277630984302",621111
"30998",502083,"CU","2015","third","93.5104734200449",641540
"30999",502083,"CU","2017","third","94.0339147531369",670174
"31000",502083,"CU","2018","third","93.9163110506693",666201
"31001",435221,"CU","2016","third","94.831304298967",570666
"31002",435221,"CU","2017","third","91.0880722261611",468504
"31003",435221,"CU","2018","third","91.2981844266079",664353
"31004",663556,"CU","2021","third","92.3461185111381",663776
"31005",663556,"CU","2022","third","92.58678373307",663460
"31006",621121,"CU","2015","third","94.4795971445409",668933
"31007",621121,"CU","2016","third","93.781560668923",643377
"31008",621121,"CU","2017","third","92.6629487629525",681217
"31009",621121,"CU","2018","third","93.9073846160819",668933
"31010",621121,"CU","2021","third","93.9033228098507",650556
"31011",621121,"CU","2022","third","94.8227642741354",656234
"31012",459429,"CU","2016","third","91.0075624406343",676050
"31013",543521,"CU","2015","third","94.7417414750789",425794
"31014",543521,"CU","2016","third","94.9914997529417",425844
"31015",543521,"CU","2017","third","94.2126305630411",425844
"31016",543521,"CU","2018","third","94.6034625524476",664299
"31017",543521,"CU","2019","third","94.7299075321923",623451
"31018",656713,"CU","2019","third","91.7902099979133",641778
"31019",641853,"CU","2019","third","92.2791199883811",656234
"31020",663474,"CU","2021","third","94.4836464795607",672851
"31021",663474,"CU","2022","third","94.3345065981942",623485
"31022",607644,"CU","2019","third","89.9266855473028",527048
"31023",607644,"CU","2021","third","92.0725740414273",667463
"31024",683232,"CU","2021","third","92.8695089186832",675627
"31025",500721,"CU","2015","third","93.0392262891448",661383
"31026",450665,"CU","2015","third","92.4906854402528",672710
"31027",656730,"CU","2022","third","94.4879689253749",664337
"31028",453343,"CU","2015","third","94.9706659855854",605397
"31029",453343,"CU","2016","third","95.1206066432741",664337
"31030",453343,"CU","2017","third","96.0167619737313",656302
"31031",453343,"CU","2018","third","94.0385963245651",656302
"31032",453343,"CU","2019","third","94.5327926137666",664353
"31033",453343,"CU","2021","third","94.8677497236603",607259
"31034",453343,"CU","2022","third","95.3737062845493",656302
"31035",596043,"CU","2016","third","93.9366526094896",650644
"31036",596043,"CU","2018","third","93.0484256764449",425794
"31037",596043,"CU","2019","third","94.2073961210283",502179
"31038",543542,"CU","2016","third","95.9532729379775",647315
"31039",543542,"CU","2017","third","94.1999972755399",647315
"31040",571945,"CU","2018","third","94.6386308606402",608328
"31041",571945,"CU","2019","third","94.3574830091131",608328
"31042",571945,"CU","2021","third","95.2117504890949",665152
"31043",571945,"CU","2022","third","94.4312128831699",660271
"31044",489119,"CU","2015","third","91.719195485119",650893
"31045",489119,"CU","2016","third","92.2349666747449",641778
"31046",489119,"CU","2017","third","92.7066760214993",607074
"31047",489119,"CU","2018","third","91.9568315830922",501985
"31048",489119,"CU","2019","third","91.8015614903014",501985
"31049",571946,"CU","2015","third","94.3282040988049",656629
"31050",571946,"CU","2016","third","94.232033801137",471911
"31051",571946,"CU","2019","third","94.0680330995985",456713
"31052",621219,"CU","2021","third","90.4228432137502",605164
"31053",571948,"CU","2017","third","88.2561658541913",686610
"31054",571948,"CU","2021","third","88.9958553249598",656354
"31055",571948,"CU","2022","third","88.3990785106274",518516
"31056",543548,"CU","2015","third","90.902176894562",669373
"31057",543548,"CU","2016","third","89.8787961539895",527048
"31058",543548,"CU","2017","third","90.8899139874595",660761
"31059",543548,"CU","2019","third","90.1062995648282",527048
"31060",573668,"CU","2017","third","95.4641296272915",660853
"31061",501985,"CU","2018","third","91.3782866109962",527048
"31062",501985,"CU","2019","third","91.6097878218774",650893
"31063",501985,"CU","2021","third","92.9500764388531",664948
"31064",501985,"CU","2022","third","93.6881693664013",664948
"31065",664948,"CU","2021","third","92.5507990576758",554431
"31066",664948,"CU","2022","third","93.8591513679584",501985
"31067",571951,"CU","2015","third","94.9676250618716",518876
"31068",571951,"CU","2017","third","94.4154563022906",608648
"31069",571951,"CU","2018","third","94.3147614454459",592717
"31070",663554,"CU","2021","third","95.1397844245527",666159
"31071",656756,"CU","2017","third","91.6391100054302",693821
"31072",656756,"CU","2018","third","90.8543897320616",693821
"31073",656756,"CU","2021","third","90.79059041623",605177
"31074",656756,"CU","2022","third","91.8483936630365",607536
"31075",543557,"CU","2015","third","93.5917691228745",607074
"31076",543557,"CU","2016","third","94.1818072098406",596295
"31077",543557,"CU","2017","third","94.954940045006",624133
"31078",543557,"CU","2018","third","93.0227279512968",641778
"31079",543557,"CU","2019","third","93.1202192146759",500779
"31080",621058,"CU","2017","third","90.1623365950235",608328
"31081",519043,"CU","2015","third","94.1678652619773",501985
"31082",519043,"CU","2016","third","93.5423366915724",669145
"31083",519043,"CU","2017","third","94.3376417173462",527048
"31084",519043,"CU","2018","third","94.5256259860422",501985
"31085",519043,"CU","2021","third","93.6477299076837",641778
"31086",519043,"CU","2022","third","92.3060861058146",554431
"31087",605388,"CU","2016","third","91.2527842627336",669373
"31088",457768,"CU","2015","third","93.6553814563876",693821
"31089",450203,"CU","2015","third","93.7476894153034",664299
"31090",450203,"CU","2017","third","94.049962071647",664299
"31091",450203,"CU","2018","third","93.1187519378897",608723
"31092",450203,"CU","2019","third","93.6420861060189",663485
"31093",450203,"CU","2021","third","94.8478973281233",608717
"31094",450203,"CU","2022","third","94.499179735412",641771
"31095",666205,"CU","2021","third","94.3208158002096",669373
"31096",641907,"CU","2021","third","95.0155332585664",605218
"31097",605396,"CU","2016","third","94.1647018425817",621249
"31098",605397,"CU","2017","third","93.3769632506719",664353
"31099",605397,"CU","2019","third","92.535727942572",664062
"31100",605397,"CU","2021","third","94.1339424609413",667297
"31101",605397,"CU","2022","third","95.0586549696005",663436
"31102",667297,"CU","2021","third","93.1242399188009",664337
"31103",667297,"CU","2022","third","92.8394648573505",622251
"31104",519076,"CU","2015","third","93.6022242306624",668676
