"","player_name","pitch_type","year","pitcher","name"
"1248","Phillips, Evan","FC","2022",623465,"Phillips, Evan"
"1249","Phillips, Evan","FF","2022",623465,"Phillips, Evan"
"1250","Phillips, Evan","SL","2022",623465,"Phillips, Evan"
"1251","Pilkington, Konnor","CH","2022",663455,"Pilkington, Konnor"
"1252","Pilkington, Konnor","FF","2022",663455,"Pilkington, Konnor"
"1253","Pineda, Michael","CH","2022",501381,"Pineda, Michael"
"1254","Pineda, Michael","FF","2022",501381,"Pineda, Michael"
"1255","Pineda, Michael","SL","2022",501381,"Pineda, Michael"
"1256","Pivetta, Nick","FF","2022",601713,"Pivetta, Nick"
"1257","Pivetta, Nick","CU","2022",601713,"Pivetta, Nick"
"1258","Pivetta, Nick","SL","2022",601713,"Pivetta, Nick"
"1259","Plesac, Zach","CH","2022",668676,"Plesac, Zach"
"1260","Plesac, Zach","CU","2022",668676,"Plesac, Zach"
"1261","Plesac, Zach","FF","2022",668676,"Plesac, Zach"
"1262","Plesac, Zach","SL","2022",668676,"Plesac, Zach"
"1263","Poche, Colin","CU","2022",621363,"Poche, Colin"
"1264","Poche, Colin","FF","2022",621363,"Poche, Colin"
"1265","Pop, Zach","SI","2022",647315,"Pop, Zach"
"1266","Pop, Zach","SL","2022",647315,"Pop, Zach"
"1267","Poppen, Sean","SI","2022",664092,"Poppen, Sean"
"1268","Poppen, Sean","SL","2022",664092,"Poppen, Sean"
"1269","Poteet, Cody","CH","2022",547001,"Poteet, Cody"
"1270","Poteet, Cody","FF","2022",547001,"Poteet, Cody"
"1271","Pressly, Ryan","CU","2022",519151,"Pressly, Ryan"
"1272","Pressly, Ryan","FF","2022",519151,"Pressly, Ryan"
"1273","Pressly, Ryan","SL","2022",519151,"Pressly, Ryan"
"1274","Price, David","FC","2022",456034,"Price, David"
"1275","Price, David","FF","2022",456034,"Price, David"
"1276","Price, David","SI","2022",456034,"Price, David"
"1277","Pruitt, Austin","CU","2022",643493,"Pruitt, Austin"
"1278","Pruitt, Austin","FF","2022",643493,"Pruitt, Austin"
"1279","Pruitt, Austin","SL","2022",643493,"Pruitt, Austin"
"1280","Puk, A.J.","FF","2022",640462,"Puk, A.J."
"1281","Puk, A.J.","SI","2022",640462,"Puk, A.J."
"1282","Puk, A.J.","SL","2022",640462,"Puk, A.J."
"1283","Quantrill, Cal","CH","2022",615698,"Quantrill, Cal"
"1284","Quantrill, Cal","CU","2022",615698,"Quantrill, Cal"
"1285","Quantrill, Cal","FC","2022",615698,"Quantrill, Cal"
"1286","Quantrill, Cal","SI","2022",615698,"Quantrill, Cal"
"1287","Quijada, Jos<e9>","FF","2022",650671,"Quijada, José"
"1288","Quintana, Jos<e9>","CH","2022",500779,"Quintana, José"
"1289","Quintana, Jos<e9>","CU","2022",500779,"Quintana, José"
"1290","Quintana, Jos<e9>","FF","2022",500779,"Quintana, José"
"1291","Quintana, Jos<e9>","SI","2022",500779,"Quintana, José"
"1292","Ragans, Cole","CH","2022",666142,"Ragans, Cole"
"1293","Ragans, Cole","FC","2022",666142,"Ragans, Cole"
"1294","Ragans, Cole","FF","2022",666142,"Ragans, Cole"
"1295","Rainey, Tanner","FF","2022",663432,"Rainey, Tanner"
"1296","Rainey, Tanner","SL","2022",663432,"Rainey, Tanner"
"1297","Raley, Brooks","CH","2022",548384,"Raley, Brooks"
"1298","Raley, Brooks","FC","2022",548384,"Raley, Brooks"
"1299","Raley, Brooks","SI","2022",548384,"Raley, Brooks"
"1300","Raley, Brooks","SL","2022",548384,"Raley, Brooks"
"1301","Ram<ed>rez, Erasmo","FC","2022",541640,"Ramírez, Erasmo"
"1302","Ram<ed>rez, Erasmo","SI","2022",541640,"Ramírez, Erasmo"
"1303","Ramirez, No<e9>","CH","2022",598287,"Ramirez, Noé"
"1304","Ramirez, No<e9>","CU","2022",598287,"Ramirez, Noé"
"1305","Ramirez, No<e9>","FF","2022",598287,"Ramirez, Noé"
"1306","Ramirez, Yohan","SI","2022",670990,"Ramirez, Yohan"
"1307","Ramirez, Yohan","SL","2022",670990,"Ramirez, Yohan"
"1308","Rasmussen, Drew","FC","2022",656876,"Rasmussen, Drew"
"1309","Rasmussen, Drew","FF","2022",656876,"Rasmussen, Drew"
"1310","Rasmussen, Drew","SL","2022",656876,"Rasmussen, Drew"
"1311","Ray, Robbie","FF","2022",592662,"Ray, Robbie"
"1312","Ray, Robbie","SI","2022",592662,"Ray, Robbie"
"1313","Ray, Robbie","SL","2022",592662,"Ray, Robbie"
"1314","Reed, Jake","SI","2022",596082,"Reed, Jake"
"1315","Reed, Jake","SL","2022",596082,"Reed, Jake"
"1316","Richards, Garrett","CH","2022",572070,"Richards, Garrett"
"1317","Richards, Garrett","FF","2022",572070,"Richards, Garrett"
"1318","Richards, Garrett","SL","2022",572070,"Richards, Garrett"
"1319","Richards, Trevor","CH","2022",670950,"Richards, Trevor"
"1320","Richards, Trevor","CU","2022",670950,"Richards, Trevor"
"1321","Richards, Trevor","FF","2022",670950,"Richards, Trevor"
"1322","Roberts, Ethan","FC","2022",681799,"Roberts, Ethan"
"1323","Robles, Hansel","FF","2022",570663,"Robles, Hansel"
"1324","Robles, Hansel","SL","2022",570663,"Robles, Hansel"
"1325","Rod<f3>n, Carlos","CU","2022",607074,"Rodón, Carlos"
"1326","Rod<f3>n, Carlos","FF","2022",607074,"Rodón, Carlos"
"1327","Rod<f3>n, Carlos","SL","2022",607074,"Rodón, Carlos"
"1328","Rodr<ed>guez, Joely","CH","2022",570257,"Rodríguez, Joely"
"1329","Rodr<ed>guez, Joely","SI","2022",570257,"Rodríguez, Joely"
"1330","Rodriguez, Eduardo","CH","2022",593958,"Rodriguez, Eduardo"
"1331","Rodriguez, Eduardo","FC","2022",593958,"Rodriguez, Eduardo"
"1332","Rodriguez, Eduardo","FF","2022",593958,"Rodriguez, Eduardo"
"1333","Rodriguez, Eduardo","SI","2022",593958,"Rodriguez, Eduardo"
"1334","Rodriguez, Elvin","FF","2022",660730,"Rodriguez, Elvin"
"1335","Rodriguez, Elvin","SL","2022",660730,"Rodriguez, Elvin"
"1336","Rogers, Josh","FF","2022",642028,"Rogers, Josh"
"1337","Rogers, Josh","SL","2022",642028,"Rogers, Josh"
"1338","Rogers, Taylor","SI","2022",573124,"Rogers, Taylor"
"1339","Rogers, Taylor","SL","2022",573124,"Rogers, Taylor"
"1340","Rogers, Trevor","CH","2022",669432,"Rogers, Trevor"
"1341","Rogers, Trevor","FF","2022",669432,"Rogers, Trevor"
"1342","Rogers, Trevor","SL","2022",669432,"Rogers, Trevor"
"1343","Rogers, Tyler","FF","2022",643511,"Rogers, Tyler"
"1344","Rogers, Tyler","SL","2022",643511,"Rogers, Tyler"
"1345","Romano, Jordan","FF","2022",605447,"Romano, Jordan"
"1346","Romano, Jordan","SL","2022",605447,"Romano, Jordan"
"1347","Romero, Tommy","FF","2022",676720,"Romero, Tommy"
"1348","Romo, Sergio","SI","2022",489265,"Romo, Sergio"
"1349","Romo, Sergio","SL","2022",489265,"Romo, Sergio"
"1350","Rucker, Michael","CU","2022",621074,"Rucker, Michael"
"1351","Rucker, Michael","FF","2022",621074,"Rucker, Michael"
"1352","Rucker, Michael","SL","2022",621074,"Rucker, Michael"
"1353","Ruiz, Jos<e9>","CH","2022",614179,"Ruiz, José"
"1354","Ruiz, Jos<e9>","CU","2022",614179,"Ruiz, José"
"1355","Ruiz, Jos<e9>","FF","2022",614179,"Ruiz, José"
"1356","Ruiz, Norge","FF","2022",650204,"Ruiz, Norge"
"1357","Ruiz, Norge","SL","2022",650204,"Ruiz, Norge"
"1358","Ryan, Joe","CH","2022",657746,"Ryan, Joe"
"1359","Ryan, Joe","CU","2022",657746,"Ryan, Joe"
"1360","Ryan, Joe","FF","2022",657746,"Ryan, Joe"
"1361","Ryan, Joe","SL","2022",657746,"Ryan, Joe"
"1362","Ryu, Hyun Jin","FF","2022",547943,"Jin Ryu, Hyun"
"1363","S<e1>nchez, An<ed>bal","CH","2022",434671,"Sánchez, Aníbal"
"1364","S<e1>nchez, An<ed>bal","FC","2022",434671,"Sánchez, Aníbal"
"1365","S<e1>nchez, An<ed>bal","FF","2022",434671,"Sánchez, Aníbal"
"1366","S<e1>nchez, An<ed>bal","SI","2022",434671,"Sánchez, Aníbal"
"1367","S<e1>nchez, Cristopher","CH","2022",650911,"Sánchez, Cristopher"
"1368","S<e1>nchez, Cristopher","SI","2022",650911,"Sánchez, Cristopher"
"1369","S<e1>nchez, Cristopher","SL","2022",650911,"Sánchez, Cristopher"
"1370","S<e1>nchez, Miguel","CH","2022",667376,"Sánchez, Miguel"
"1371","Sampson, Adrian","CH","2022",592716,"Sampson, Adrian"
"1372","Sampson, Adrian","FF","2022",592716,"Sampson, Adrian"
"1373","Sampson, Adrian","SI","2022",592716,"Sampson, Adrian"
"1374","Sampson, Adrian","SL","2022",592716,"Sampson, Adrian"
"1375","Sanchez, Aaron","CH","2022",592717,"Sanchez, Aaron"
"1376","Sanchez, Aaron","CU","2022",592717,"Sanchez, Aaron"
"1377","Sanchez, Aaron","FF","2022",592717,"Sanchez, Aaron"
"1378","Sanchez, Aaron","SI","2022",592717,"Sanchez, Aaron"
"1379","Sanders, Phoenix","SL","2022",676637,"Sanders, Phoenix"
"1380","Sandlin, Nick","FF","2022",680704,"Sandlin, Nick"
"1381","Sandlin, Nick","SI","2022",680704,"Sandlin, Nick"
"1382","Sandlin, Nick","SL","2022",680704,"Sandlin, Nick"
"1383","Sandoval, Patrick","CH","2022",663776,"Sandoval, Patrick"
"1384","Sandoval, Patrick","CU","2022",663776,"Sandoval, Patrick"
"1385","Sandoval, Patrick","FF","2022",663776,"Sandoval, Patrick"
"1386","Sandoval, Patrick","SI","2022",663776,"Sandoval, Patrick"
"1387","Sandoval, Patrick","SL","2022",663776,"Sandoval, Patrick"
"1388","Sands, Cole","CU","2022",663485,"Sands, Cole"
"1389","Sands, Cole","FF","2022",663485,"Sands, Cole"
"1390","Sands, Cole","FS","2022",663485,"Sands, Cole"
"1391","Sanmartin, Reiver","CH","2022",665665,"Sanmartin, Reiver"
"1392","Sanmartin, Reiver","FF","2022",665665,"Sanmartin, Reiver"
"1393","Sanmartin, Reiver","SI","2022",665665,"Sanmartin, Reiver"
"1394","Sanmartin, Reiver","SL","2022",665665,"Sanmartin, Reiver"
"1395","Santana, Dennis","CH","2022",642701,"Santana, Dennis"
"1396","Santana, Dennis","SI","2022",642701,"Santana, Dennis"
"1397","Santana, Dennis","SL","2022",642701,"Santana, Dennis"
"1398","Santillan, Tony","FF","2022",663574,"Santillan, Tony"
"1399","Santillan, Tony","SL","2022",663574,"Santillan, Tony"
"1400","Sawamura, Hirokazu","FF","2022",617228,"Sawamura, Hirokazu"
"1401","Sawamura, Hirokazu","FS","2022",617228,"Sawamura, Hirokazu"
"1402","Sawamura, Hirokazu","SL","2022",617228,"Sawamura, Hirokazu"
"1403","Sborz, Josh","FF","2022",622250,"Sborz, Josh"
"1404","Sborz, Josh","SL","2022",622250,"Sborz, Josh"
"1405","Scherzer, Max","CH","2022",453286,"Scherzer, Max"
"1406","Scherzer, Max","CU","2022",453286,"Scherzer, Max"
"1407","Scherzer, Max","FC","2022",453286,"Scherzer, Max"
"1408","Scherzer, Max","FF","2022",453286,"Scherzer, Max"
"1409","Scherzer, Max","SL","2022",453286,"Scherzer, Max"
"1410","Schmidt, Clarke","CU","2022",657376,"Schmidt, Clarke"
"1411","Schmidt, Clarke","SI","2022",657376,"Schmidt, Clarke"
"1412","Schmidt, Clarke","SL","2022",657376,"Schmidt, Clarke"
"1413","Schreiber, John","FF","2022",670167,"Schreiber, John"
"1414","Schreiber, John","SI","2022",670167,"Schreiber, John"
"1415","Schreiber, John","SL","2022",670167,"Schreiber, John"
"1416","Scott, Tanner","FF","2022",656945,"Scott, Tanner"
"1417","Scott, Tanner","SL","2022",656945,"Scott, Tanner"
"1418","Scott, Tayler","SL","2022",605463,"Scott, Tayler"
"1419","Seabold, Connor","FF","2022",657756,"Seabold, Connor"
"1420","Sears, JP","CH","2022",676664,"Sears, JP"
"1421","Sears, JP","FF","2022",676664,"Sears, JP"
"1422","Sears, JP","SL","2022",676664,"Sears, JP"
"1423","Selman, Sam","FF","2022",572125,"Selman, Sam"
"1424","Selman, Sam","SL","2022",572125,"Selman, Sam"
"1425","Senzatela, Antonio","CH","2022",622608,"Senzatela, Antonio"
"1426","Senzatela, Antonio","FF","2022",622608,"Senzatela, Antonio"
"1427","Senzatela, Antonio","SL","2022",622608,"Senzatela, Antonio"
"1428","Severino, Luis","FC","2022",622663,"Severino, Luis"
"1429","Sewald, Paul","FF","2022",623149,"Sewald, Paul"
"1430","Sewald, Paul","SL","2022",623149,"Sewald, Paul"
"1431","Shaw, Bryan","FC","2022",543766,"Shaw, Bryan"
"1432","Shreve, Chasen","FF","2022",592741,"Shreve, Chasen"
"1433","Shreve, Chasen","FS","2022",592741,"Shreve, Chasen"
"1434","Silseth, Chase","FF","2022",681217,"Silseth, Chase"
"1435","Silseth, Chase","FS","2022",681217,"Silseth, Chase"
"1436","Silseth, Chase","SL","2022",681217,"Silseth, Chase"
"1437","Singer, Brady","CH","2022",663903,"Singer, Brady"
"1438","Singer, Brady","SI","2022",663903,"Singer, Brady"
"1439","Singer, Brady","SL","2022",663903,"Singer, Brady"
"1440","Skubal, Tarik","CH","2022",669373,"Skubal, Tarik"
"1441","Skubal, Tarik","FF","2022",669373,"Skubal, Tarik"
"1442","Skubal, Tarik","CU","2022",669373,"Skubal, Tarik"
"1443","Skubal, Tarik","SI","2022",669373,"Skubal, Tarik"
"1444","Skubal, Tarik","SL","2022",669373,"Skubal, Tarik"
"1445","Smeltzer, Devin","CH","2022",656970,"Smeltzer, Devin"
"1446","Smeltzer, Devin","CU","2022",656970,"Smeltzer, Devin"
"1447","Smeltzer, Devin","FC","2022",656970,"Smeltzer, Devin"
"1448","Smeltzer, Devin","FF","2022",656970,"Smeltzer, Devin"
"1449","Smith, Caleb","CH","2022",592761,"Smith, Caleb"
"1450","Smith, Caleb","FF","2022",592761,"Smith, Caleb"
"1451","Smith, Caleb","SL","2022",592761,"Smith, Caleb"
"1452","Smith, Chad","SI","2022",663385,"Smith, Chad"
"1453","Smith, Chad","SL","2022",663385,"Smith, Chad"
"1454","Smith, Drew","FF","2022",622098,"Smith, Drew"
"1455","Smith, Drew","SL","2022",622098,"Smith, Drew"
"1456","Smith, Joe","FF","2022",501925,"Smith, Joe"
"1457","Smith, Joe","SI","2022",501925,"Smith, Joe"
"1458","Smith, Joe","SL","2022",501925,"Smith, Joe"
"1459","Smith, Will","FF","2022",519293,"Smith, Will"
"1460","Smith, Will","SL","2022",519293,"Smith, Will"
"1461","Smyly, Drew","FC","2022",592767,"Smyly, Drew"
"1462","Smyly, Drew","CU","2022",592767,"Smyly, Drew"
"1463","Smyly, Drew","SI","2022",592767,"Smyly, Drew"
"1464","Snead, Kirby","FF","2022",669912,"Snead, Kirby"
"1465","Snead, Kirby","SI","2022",669912,"Snead, Kirby"
"1466","Snead, Kirby","SL","2022",669912,"Snead, Kirby"
"1467","Snell, Blake","CH","2022",605483,"Snell, Blake"
"1468","Snell, Blake","CU","2022",605483,"Snell, Blake"
"1469","Snell, Blake","FF","2022",605483,"Snell, Blake"
"1470","Snell, Blake","SL","2022",605483,"Snell, Blake"
"1471","Snider, Collin","SI","2022",676092,"Snider, Collin"
"1472","Snider, Collin","SL","2022",676092,"Snider, Collin"
"1473","Soto, Gregory","FF","2022",642397,"Soto, Gregory"
"1474","Soto, Gregory","SI","2022",642397,"Soto, Gregory"
"1475","Soto, Gregory","SL","2022",642397,"Soto, Gregory"
"1476","Sousa, Bennett","FF","2022",656986,"Sousa, Bennett"
"1477","Sousa, Bennett","SL","2022",656986,"Sousa, Bennett"
"1478","Speier, Gabe","SL","2022",642100,"Speier, Gabe"
"1479","Springs, Jeffrey","CH","2022",605488,"Springs, Jeffrey"
"1480","Springs, Jeffrey","FF","2022",605488,"Springs, Jeffrey"
"1481","Springs, Jeffrey","SL","2022",605488,"Springs, Jeffrey"
"1482","Stammen, Craig","FC","2022",489334,"Stammen, Craig"
"1483","Stammen, Craig","SI","2022",489334,"Stammen, Craig"
"1484","Stanek, Ryne","FF","2022",592773,"Stanek, Ryne"
"1485","Stanek, Ryne","FS","2022",592773,"Stanek, Ryne"
"1486","Stanek, Ryne","SL","2022",592773,"Stanek, Ryne"
"1487","Stashak, Cody","FF","2022",664054,"Stashak, Cody"
"1488","Stashak, Cody","SL","2022",664054,"Stashak, Cody"
"1489","Staumont, Josh","CU","2022",622251,"Staumont, Josh"
"1490","Staumont, Josh","FF","2022",622251,"Staumont, Josh"
"1491","Staumont, Josh","SI","2022",622251,"Staumont, Josh"
"1492","Steckenrider, Drew","FF","2022",608716,"Steckenrider, Drew"
"1493","Steele, Justin","FF","2022",657006,"Steele, Justin"
"1494","Steele, Justin","SI","2022",657006,"Steele, Justin"
"1495","Steele, Justin","SL","2022",657006,"Steele, Justin"
"1496","Stephan, Trevor","FF","2022",663986,"Stephan, Trevor"
"1497","Stephan, Trevor","FS","2022",663986,"Stephan, Trevor"
"1498","Stephan, Trevor","SL","2022",663986,"Stephan, Trevor"
"1499","Stephens, Jackson","CU","2022",623451,"Stephens, Jackson"
"1500","Stephens, Jackson","FF","2022",623451,"Stephens, Jackson"
"1501","Stephens, Jackson","SI","2022",623451,"Stephens, Jackson"
"1502","Stephenson, Robert","FF","2022",596112,"Stephenson, Robert"
"1503","Stephenson, Robert","SL","2022",596112,"Stephenson, Robert"
"1504","Stout, Eric","FF","2022",657770,"Stout, Eric"
"1505","Stout, Eric","SL","2022",657770,"Stout, Eric"
"1506","Strahm, Matt","CU","2022",621381,"Strahm, Matt"
"1507","Strahm, Matt","FF","2022",621381,"Strahm, Matt"
"1508","Strahm, Matt","SI","2022",621381,"Strahm, Matt"
"1509","Strahm, Matt","SL","2022",621381,"Strahm, Matt"
"1510","Stratton, Chris","CU","2022",608717,"Stratton, Chris"
"1511","Stratton, Chris","FF","2022",608717,"Stratton, Chris"
"1512","Stratton, Chris","SL","2022",608717,"Stratton, Chris"
"1513","Strickland, Hunter","FF","2022",519326,"Strickland, Hunter"
"1514","Strickland, Hunter","SL","2022",519326,"Strickland, Hunter"
"1515","Strider, Spencer","CH","2022",675911,"Strider, Spencer"
"1516","Strider, Spencer","FF","2022",675911,"Strider, Spencer"
"1517","Strider, Spencer","SL","2022",675911,"Strider, Spencer"
"1518","Stripling, Ross","CH","2022",548389,"Stripling, Ross"
"1519","Stripling, Ross","FF","2022",548389,"Stripling, Ross"
"1520","Stripling, Ross","CU","2022",548389,"Stripling, Ross"
"1521","Stripling, Ross","SI","2022",548389,"Stripling, Ross"
"1522","Stripling, Ross","SL","2022",548389,"Stripling, Ross"
"1523","Stroman, Marcus","FC","2022",573186,"Stroman, Marcus"
"1524","Stroman, Marcus","FF","2022",573186,"Stroman, Marcus"
"1525","Stroman, Marcus","FS","2022",573186,"Stroman, Marcus"
"1526","Stroman, Marcus","SI","2022",573186,"Stroman, Marcus"
"1527","Stroman, Marcus","SL","2022",573186,"Stroman, Marcus"
"1528","Strzelecki, Peter","FF","2022",657265,"Strzelecki, Peter"
"1529","Strzelecki, Peter","SL","2022",657265,"Strzelecki, Peter"
"1530","Su<e1>rez, Ranger","CH","2022",624133,"Suárez, Ranger"
"1531","Su<e1>rez, Ranger","CU","2022",624133,"Suárez, Ranger"
"1532","Su<e1>rez, Ranger","FC","2022",624133,"Suárez, Ranger"
"1533","Su<e1>rez, Ranger","FF","2022",624133,"Suárez, Ranger"
"1534","Su<e1>rez, Ranger","SI","2022",624133,"Suárez, Ranger"
"1535","Su<e1>rez, Ranger","SL","2022",624133,"Suárez, Ranger"
"1536","Suarez, Jos<e9>","CH","2022",660761,"Suarez, José"
"1537","Suarez, Jos<e9>","CU","2022",660761,"Suarez, José"
"1538","Suarez, Jos<e9>","FF","2022",660761,"Suarez, José"
"1539","Suarez, Jos<e9>","SI","2022",660761,"Suarez, José"
"1540","Suarez, Jos<e9>","SL","2022",660761,"Suarez, José"
"1541","Suarez, Robert","CH","2022",663158,"Suarez, Robert"
"1542","Suarez, Robert","FF","2022",663158,"Suarez, Robert"
"1543","Suarez, Robert","SI","2022",663158,"Suarez, Robert"
"1544","Sulser, Beau","CH","2022",676641,"Sulser, Beau"
"1545","Sulser, Beau","FF","2022",676641,"Sulser, Beau"
"1546","Sulser, Cole","CH","2022",642121,"Sulser, Cole"
"1547","Sulser, Cole","FF","2022",642121,"Sulser, Cole"
"1548","Suter, Brent","CH","2022",608718,"Suter, Brent"
"1549","Suter, Brent","FF","2022",608718,"Suter, Brent"
"1550","Swanson, Erik","FF","2022",657024,"Swanson, Erik"
"1551","Swanson, Erik","FS","2022",657024,"Swanson, Erik"
"1552","Swanson, Erik","SL","2022",657024,"Swanson, Erik"
"1553","Swarmer, Matt","FF","2022",664161,"Swarmer, Matt"
"1554","Swarmer, Matt","SL","2022",664161,"Swarmer, Matt"
"1555","Syndergaard, Noah","CH","2022",592789,"Syndergaard, Noah"
"1556","Syndergaard, Noah","CU","2022",592789,"Syndergaard, Noah"
"1557","Syndergaard, Noah","FF","2022",592789,"Syndergaard, Noah"
"1558","Syndergaard, Noah","SI","2022",592789,"Syndergaard, Noah"
"1559","Syndergaard, Noah","SL","2022",592789,"Syndergaard, Noah"
"1560","Szapucki, Thomas","CU","2022",663378,"Szapucki, Thomas"
"1561","Szapucki, Thomas","FF","2022",663378,"Szapucki, Thomas"
"1562","Taillon, Jameson","CH","2022",592791,"Taillon, Jameson"
"1563","Taillon, Jameson","CU","2022",592791,"Taillon, Jameson"
"1564","Taillon, Jameson","FC","2022",592791,"Taillon, Jameson"
"1565","Taillon, Jameson","FF","2022",592791,"Taillon, Jameson"
"1566","Taillon, Jameson","SI","2022",592791,"Taillon, Jameson"
"1567","Taillon, Jameson","SL","2022",592791,"Taillon, Jameson"
"1568","Tapia, Domingo","SI","2022",593619,"Tapia, Domingo"
"1569","Tate, Dillon","CH","2022",622253,"Tate, Dillon"
"1570","Tate, Dillon","SI","2022",622253,"Tate, Dillon"
"1571","Tate, Dillon","SL","2022",622253,"Tate, Dillon"
"1572","Taylor, Blake","FF","2022",642130,"Taylor, Blake"
"1573","Tepera, Ryan","FF","2022",572193,"Tepera, Ryan"
"1574","Tepera, Ryan","SI","2022",572193,"Tepera, Ryan"
"1575","Tepera, Ryan","SL","2022",572193,"Tepera, Ryan"
"1576","Tetreault, Jackson","FC","2022",676194,"Tetreault, Jackson"
"1577","Tetreault, Jackson","FF","2022",676194,"Tetreault, Jackson"
"1578","Thielbar, Caleb","CU","2022",573204,"Thielbar, Caleb"
"1579","Thielbar, Caleb","FF","2022",573204,"Thielbar, Caleb"
"1580","Thielbar, Caleb","SL","2022",573204,"Thielbar, Caleb"
"1581","Thompson, Keegan","CU","2022",624522,"Thompson, Keegan"
"1582","Thompson, Keegan","FC","2022",624522,"Thompson, Keegan"
"1583","Thompson, Keegan","FF","2022",624522,"Thompson, Keegan"
"1584","Thompson, Mason","SI","2022",666168,"Thompson, Mason"
"1585","Thompson, Ryan","SI","2022",657044,"Thompson, Ryan"
"1586","Thompson, Ryan","SL","2022",657044,"Thompson, Ryan"
"1587","Thompson, Zach","CH","2022",605507,"Thompson, Zach"
"1588","Thompson, Zach","CU","2022",605507,"Thompson, Zach"
"1589","Thompson, Zach","FC","2022",605507,"Thompson, Zach"
"1590","Thompson, Zach","FF","2022",605507,"Thompson, Zach"
"1591","Thompson, Zach","SI","2022",605507,"Thompson, Zach"
"1592","Thompson, Zack","CU","2022",668868,"Thompson, Zack"
"1593","Thompson, Zack","FF","2022",668868,"Thompson, Zack"
"1594","Thornburg, Tyler","FF","2022",592804,"Thornburg, Tyler"
"1595","Thornton, Trent","CU","2022",663423,"Thornton, Trent"
"1596","Thornton, Trent","FF","2022",663423,"Thornton, Trent"
"1597","Thornton, Trent","SL","2022",663423,"Thornton, Trent"
"1598","Tinoco, Jesus","SI","2022",622786,"Tinoco, Jesus"
"1599","Tinoco, Jesus","SL","2022",622786,"Tinoco, Jesus"
"1600","Toussaint, Touki","CU","2022",657053,"Toussaint, Touki"
"1601","Toussaint, Touki","SI","2022",657053,"Toussaint, Touki"
"1602","Trivino, Lou","CH","2022",642152,"Trivino, Lou"
"1603","Trivino, Lou","FC","2022",642152,"Trivino, Lou"
"1604","Trivino, Lou","FF","2022",642152,"Trivino, Lou"
"1605","Trivino, Lou","SI","2022",642152,"Trivino, Lou"
"1606","Trivino, Lou","SL","2022",642152,"Trivino, Lou"
"1607","Uceta, Edwin","SI","2022",670955,"Uceta, Edwin"
"1608","Uelmen, Erich","FF","2022",657272,"Uelmen, Erich"
"1609","Uelmen, Erich","SI","2022",657272,"Uelmen, Erich"
"1610","Uelmen, Erich","SL","2022",657272,"Uelmen, Erich"
"1611","Underwood Jr., Duane","CH","2022",621249,"Underwood Jr., Duane"
"1612","Underwood Jr., Duane","CU","2022",621249,"Underwood Jr., Duane"
"1613","Underwood Jr., Duane","FC","2022",621249,"Underwood Jr., Duane"
"1614","Underwood Jr., Duane","FF","2022",621249,"Underwood Jr., Duane"
"1615","Underwood Jr., Duane","SI","2022",621249,"Underwood Jr., Duane"
"1616","Ur<ed>as, Julio","CH","2022",628711,"Urías, Julio"
"1617","Ur<ed>as, Julio","CU","2022",628711,"Urías, Julio"
"1618","Ur<ed>as, Julio","FF","2022",628711,"Urías, Julio"
"1619","Ure<f1>a, Jos<e9>","CH","2022",570632,"Ureña, José"
"1620","Ure<f1>a, Jos<e9>","FF","2022",570632,"Ureña, José"
"1621","Ure<f1>a, Jos<e9>","SI","2022",570632,"Ureña, José"
"1622","Ure<f1>a, Jos<e9>","SL","2022",570632,"Ureña, José"
"1623","Urquidy, Jos<e9>","CH","2022",664353,"Urquidy, José"
"1624","Urquidy, Jos<e9>","CU","2022",664353,"Urquidy, José"
"1625","Urquidy, Jos<e9>","FC","2022",664353,"Urquidy, José"
"1626","Urquidy, Jos<e9>","FF","2022",664353,"Urquidy, José"
"1627","Urquidy, Jos<e9>","SL","2022",664353,"Urquidy, José"
"1628","Valdez, Framber","CH","2022",664285,"Valdez, Framber"
"1629","Valdez, Framber","CU","2022",664285,"Valdez, Framber"
"1630","Valdez, Framber","FC","2022",664285,"Valdez, Framber"
"1631","Valdez, Framber","FF","2022",664285,"Valdez, Framber"
"1632","Valdez, Framber","SI","2022",664285,"Valdez, Framber"
"1633","Valdez, Phillips","CH","2022",570488,"Valdez, Phillips"
"1634","Valdez, Phillips","SI","2022",570488,"Valdez, Phillips"
"1635","Varland, Louie","FF","2022",686973,"Varland, Louie"
"1636","Vasquez, Andrew","CU","2022",607755,"Vasquez, Andrew"
"1637","Velasquez, Vince","CH","2022",592826,"Velasquez, Vince"
"1638","Velasquez, Vince","FF","2022",592826,"Velasquez, Vince"
"1639","Velasquez, Vince","CU","2022",592826,"Velasquez, Vince"
"1640","Velasquez, Vince","SI","2022",592826,"Velasquez, Vince"
"1641","Velasquez, Vince","SL","2022",592826,"Velasquez, Vince"
"1642","VerHagen, Drew","SI","2022",572403,"VerHagen, Drew"
"1643","Verlander, Justin","CU","2022",434378,"Verlander, Justin"
"1644","Verlander, Justin","FF","2022",434378,"Verlander, Justin"
"1645","Verlander, Justin","SL","2022",434378,"Verlander, Justin"
"1646","Vesia, Alex","FF","2022",681911,"Vesia, Alex"
"1647","Vesia, Alex","SL","2022",681911,"Vesia, Alex"
"1648","Vespi, Nick","FF","2022",663989,"Vespi, Nick"
"1649","Vespi, Nick","SL","2022",663989,"Vespi, Nick"
"1650","Vest, Will","CH","2022",676684,"Vest, Will"
"1651","Vest, Will","FF","2022",676684,"Vest, Will"
