"","player","pitch_type","year","rank","perc","sim_player"
"22097",517414,"SL","2017","second","96.7083459205083",429719
"22098",571616,"SL","2017","second","96.9374691831546",457918
"22099",543101,"SL","2015","second","95.9707525126151",641793
"22100",543101,"SL","2016","second","96.519033532469",430661
"22101",543101,"SL","2018","second","97.0838472925804",643338
"22102",543101,"SL","2019","second","96.5919617768842",607625
"22103",543101,"SL","2021","second","96.1798020564688",544931
"22104",543101,"SL","2022","second","95.7337160187476",458006
"22105",628333,"SL","2015","second","95.5579125961692",519144
"22106",672282,"SL","2022","second","95.356719456026",606424
"22107",446321,"SL","2015","second","94.5094679351377",457918
"22108",446321,"SL","2016","second","95.6278238168289",621389
"22109",606965,"SL","2016","second","95.3137081394932",543606
"22110",606965,"SL","2017","second","94.763982938777",605538
"22111",606965,"SL","2018","second","94.0437938924824",434622
"22112",606965,"SL","2019","second","93.9340915568436",605538
"22113",622766,"SL","2017","second","96.1726412027515",573109
"22114",518617,"SL","2015","second","94.631504026011",607237
"22115",518617,"SL","2016","second","92.8479817279876",453265
"22116",518617,"SL","2018","second","93.9173546127238",445968
"22117",518617,"SL","2019","second","92.504196152795",669912
"22118",518617,"SL","2021","second","94.4334739388747",623352
"22119",518617,"SL","2022","second","94.8395177610533",548384
"22120",677976,"SL","2019","second","97.0756186327745",445926
"22121",677976,"SL","2021","second","96.3771747299397",641571
"22122",503569,"SL","2021","second","95.5886688610777",605242
"22123",523848,"SL","2016","second","95.8545383671529",491708
"22124",622554,"SL","2018","second","96.8539200486048",608032
"22125",622554,"SL","2019","second","96.5560824326215",641771
"22126",622554,"SL","2022","second","96.3588464592831",641771
"22127",666808,"SL","2021","second","95.6397905121375",605130
"22128",666808,"SL","2022","second","94.5524555410632",681810
"22129",488846,"SL","2015","second","95.8509286336133",519008
"22130",488846,"SL","2017","second","95.9572584985511",663531
"22131",488846,"SL","2018","second","96.1193620774114",663989
"22132",518633,"SL","2017","second","97.167123765066",453192
"22133",518633,"SL","2018","second","96.5915608930488",656458
"22134",518633,"SL","2019","second","96.0201043436243",621366
"22135",518633,"SL","2021","second","94.5539384662313",579328
"22136",667498,"SL","2019","second","94.6411890507962",623149
"22137",435043,"SL","2015","second","93.577046163476",150116
"22138",435043,"SL","2016","second","95.7684423454718",643466
"22139",435043,"SL","2018","second","95.8726993554598",519242
"22140",435043,"SL","2019","second","94.9182306349605",543001
"22141",623430,"SL","2016","second","95.797277673795",600917
"22142",623430,"SL","2017","second","95.899555700127",605538
"22143",623430,"SL","2018","second","95.866330327146",600917
"22144",623430,"SL","2019","second","95.956596921795",605476
"22145",643290,"SL","2021","second","96.0497754879588",543507
"22146",643290,"SL","2022","second","95.8014148457941",518489
"22147",445197,"SL","2015","second","95.6213467868684",657031
"22148",445197,"SL","2016","second","95.663888454654",544365
"22149",445197,"SL","2017","second","96.4429414897216",605488
"22150",445197,"SL","2018","second","96.16205328065",544365
"22151",445197,"SL","2019","second","95.8623125975937",621383
"22152",641540,"SL","2021","second","95.7051215836505",670124
"22153",641540,"SL","2022","second","94.5303235062853",641154
"22154",641541,"SL","2019","second","96.2189143643316",660787
"22155",572831,"SL","2017","second","94.8420187253097",501625
"22156",457754,"SL","2015","second","95.4963323963009",475115
"22157",664123,"SL","2022","second","93.509001219009",501925
"22158",621107,"SL","2016","second","95.9364884167174",502043
"22159",621107,"SL","2017","second","96.3163677434782",573668
"22160",621107,"SL","2018","second","97.3807733659702",601713
"22161",621107,"SL","2019","second","96.4157305360062",573668
"22162",621107,"SL","2021","second","95.7051060680623",668820
"22163",595191,"SL","2015","second","95.6212091027422",453646
"22164",595191,"SL","2016","second","96.3371041141386",595918
"22165",595191,"SL","2017","second","95.2539808695589",607309
"22166",595191,"SL","2019","second","95.4253161673035",628317
"22167",595191,"SL","2021","second","96.8452320872664",570632
"22168",693821,"SL","2022","second","95.4615288112539",518774
"22169",595939,"SL","2021","second","96.6637441458844",541652
"22170",543135,"SL","2015","second","95.9411274575686",592314
"22171",543135,"SL","2016","second","96.2930879492096",592229
"22172",543135,"SL","2018","second","97.1644695039203",607219
"22173",543135,"SL","2021","second","95.6072796246357",543483
"22174",543135,"SL","2022","second","95.7868814017872",642121
"22175",664045,"SL","2019","second","96.067747217108",460156
"22176",664045,"SL","2021","second","94.2698301663027",457711
"22177",502179,"SL","2021","second","95.0953308283016",669713
"22178",502179,"SL","2022","second","95.3855386093717",650633
"22179",608032,"SL","2016","second","97.1522872597143",516969
"22180",608032,"SL","2019","second","96.9182113955701",605254
"22181",608032,"SL","2021","second","96.1108402033346",593619
"22182",608032,"SL","2022","second","96.3406797593964",444468
"22183",445968,"SL","2016","second","95.5377752437823",643316
"22184",656412,"SL","2022","second","97.2695769492435",434628
"22185",664126,"SL","2019","second","95.8641506427452",592789
"22186",664126,"SL","2021","second","92.2685813782352",605309
"22187",664126,"SL","2022","second","91.9716476986338",605309
"22188",663559,"SL","2021","second","89.9519796754735",643230
"22189",663559,"SL","2022","second","92.1010087610241",643230
"22190",544727,"SL","2015","second","95.9326815786674",545064
"22191",544727,"SL","2016","second","95.7420959112541",518858
"22192",544727,"SL","2018","second","96.7653457573136",518858
"22193",544727,"SL","2019","second","96.3978905772365",592773
"22194",544727,"SL","2021","second","96.3244500968664",592773
"22195",544727,"SL","2022","second","96.7915380540107",663567
"22196",607188,"SL","2017","second","96.2116361453767",429722
"22197",607188,"SL","2018","second","96.2125289624954",580792
"22198",571656,"SL","2017","second","95.4134431242115",644364
"22199",571656,"SL","2018","second","95.4982086416111",592332
"22200",571656,"SL","2019","second","95.1322067915137",543506
"22201",571656,"SL","2021","second","95.5145896355015",467008
"22202",571656,"SL","2022","second","95.3145992143842",640464
"22203",608652,"SL","2018","second","96.1078195699972",606149
"22204",608652,"SL","2021","second","95.3106420062283",615698
"22205",608652,"SL","2022","second","95.5703795622463",591693
"22206",676534,"SL","2022","second","95.8450035083889",669203
"22207",607200,"SL","2018","second","95.7821212914008",502083
"22208",593140,"SL","2016","second","94.4278769055351",605288
"22209",593140,"SL","2017","second","96.5932105215075",521230
"22210",593140,"SL","2018","second","96.4105001630629",490063
"22211",593140,"SL","2019","second","95.0891143837304",592869
"22212",593140,"SL","2021","second","94.3506666239366",671790
"22213",491703,"SL","2015","second","96.8731852796853",543964
"22214",491703,"SL","2016","second","97.1666964473765",592314
"22215",491703,"SL","2017","second","97.2624755793423",543331
"22216",663372,"SL","2022","second","95.3803721074187",656427
"22217",658551,"SL","2022","second","95.2182026789981",592341
"22218",670036,"SL","2019","second","95.8560748099862",628452
"22219",670036,"SL","2022","second","94.7160272550356",657265
"22220",656420,"SL","2021","second","96.6371330858983",534910
"22221",656420,"SL","2022","second","96.4039179052679",605242
"22222",451661,"SL","2015","second","96.1195326572188",453178
"22223",502272,"SL","2015","second","95.8795305340317",543883
"22224",502272,"SL","2016","second","95.6629806993179",502188
"22225",571666,"SL","2016","second","96.4251825984331",664054
"22226",571666,"SL","2017","second","96.1580859639215",434671
"22227",571666,"SL","2018","second","96.0978983674708",570632
"22228",571666,"SL","2019","second","96.0471281528693",429781
"22229",641571,"SL","2018","second","96.3609890498197",677976
"22230",605232,"SL","2015","second","95.4505546970161",429400
"22231",605232,"SL","2016","second","94.218643331282",431148
"22232",640448,"SL","2021","second","96.8738606599729",543101
"22233",640448,"SL","2022","second","96.9624278649976",543101
"22234",656427,"SL","2018","second","97.1530170055689",641729
"22235",656427,"SL","2019","second","95.607694324328",572044
"22236",656427,"SL","2021","second","95.2266807311884",672715
"22237",656427,"SL","2022","second","95.7079510402614",605130
"22238",456071,"SL","2015","second","93.9478260722365",593958
"22239",623167,"SL","2022","second","94.1198931567254",622446
"22240",571670,"SL","2018","second","96.6649751240031",641793
"22241",571670,"SL","2019","second","96.4635711924423",456701
"22242",571670,"SL","2021","second","96.5933741263608",456701
"22243",571670,"SL","2022","second","94.9358585291781",595918
"22244",543169,"SL","2016","second","95.2160376085753",641835
"22245",543169,"SL","2018","second","95.5956126955646",621368
"22246",543169,"SL","2019","second","96.6507686903321",519293
"22247",671345,"SL","2022","second","96.21975282613",592866
"22248",592314,"SL","2015","second","95.7120982921448",543135
"22249",592314,"SL","2016","second","97.2604514984252",592826
"22250",592314,"SL","2017","second","97.2905844874905",608032
"22251",592314,"SL","2018","second","97.4368382076886",641771
"22252",592314,"SL","2019","second","97.1418430585119",592346
"22253",592314,"SL","2021","second","96.3284569011252",621295
"22254",521655,"SL","2019","second","96.3195189365552",592866
"22255",641582,"SL","2022","second","95.8712730868617",425794
"22256",666818,"SL","2022","second","94.1911903542025",605309
"22257",607536,"SL","2017","second","94.4415038316989",543045
"22258",607536,"SL","2018","second","95.511982078828",544365
"22259",607536,"SL","2019","second","96.1687075928338",621366
"22260",607536,"SL","2021","second","96.7939201660013",621366
"22261",607536,"SL","2022","second","95.16638726864",674072
"22262",608331,"SL","2019","second","94.2450301020108",672335
"22263",608331,"SL","2021","second","95.3075121201348",445197
"22264",608331,"SL","2022","second","96.6385382616006",621366
"22265",543184,"SL","2015","second","95.5508697718961",607644
"22266",543184,"SL","2016","second","95.3336697903875",544836
"22267",457117,"SL","2015","second","94.7732308844771",595191
"22268",643316,"SL","2018","second","94.0408301657729",445968
"22269",643316,"SL","2019","second","94.5278913869474",519242
"22270",643316,"SL","2021","second","94.1508255668707",650382
"22271",643316,"SL","2022","second","95.606319781009",453192
"22272",605242,"SL","2016","second","96.4161381688235",468504
"22273",605242,"SL","2017","second","96.4654757567619",592791
"22274",605242,"SL","2018","second","96.2684986087907",656420
"22275",605242,"SL","2021","second","94.8424342037638",453344
"22276",605242,"SL","2022","second","96.9840960915143",543475
"22277",608335,"SL","2021","second","96.719392650712",642546
"22278",518703,"SL","2015","second","94.4577712913037",657006
"22279",491646,"SL","2015","second","96.2902003008083",449104
"22280",491646,"SL","2016","second","95.4539534391073",592665
"22281",451596,"SL","2015","second","95.2575399159773",502462
"22282",451596,"SL","2016","second","94.9886238116371",543606
"22283",451596,"SL","2017","second","96.1557779889902",444857
"22284",451596,"SL","2018","second","96.5832190979973",532077
"22285",606149,"SL","2017","second","94.9379775950836",607259
"22286",606149,"SL","2019","second","96.3942451191599",592468
"22287",606149,"SL","2021","second","96.7932301233197",527055
"22288",606149,"SL","2022","second","96.5065747549253",527055
"22289",668678,"SL","2021","second","95.3621356976328",622075
"22290",658305,"SL","2019","second","96.0405698136419",519076
"22291",658305,"SL","2021","second","96.9053691476034",471822
"22292",448802,"SL","2015","second","93.8999981706962",489119
"22293",448802,"SL","2016","second","94.4423695519436",476595
"22294",448802,"SL","2017","second","94.8971272221984",672335
"22295",448802,"SL","2018","second","94.5605893182375",474463
"22296",606424,"SL","2017","second","96.1187670645792",489119
"22297",606424,"SL","2018","second","97.3611304267863",457918
"22298",606424,"SL","2019","second","96.3347775315013",608331
"22299",606424,"SL","2021","second","95.8235473477027",453192
"22300",606424,"SL","2022","second","95.8835193028196",641302
"22301",592329,"SL","2015","second","96.2559368837886",542882
"22302",472610,"SL","2015","second","96.1533185538225",501381
"22303",472610,"SL","2016","second","96.9088479876323",521230
"22304",472610,"SL","2017","second","94.5644571211784",605121
"22305",472610,"SL","2018","second","96.7453163723459",661255
"22306",472610,"SL","2019","second","96.4376982888162",519166
"22307",472610,"SL","2021","second","95.0929215321867",608678
"22308",472610,"SL","2022","second","95.6288451434324",663855
"22309",650530,"SL","2021","second","97.5473287408546",453172
"22310",677651,"SL","2021","second","95.4942057164817",592879
"22311",677651,"SL","2022","second","96.2982251070851",657093
"22312",554340,"SL","2015","second","94.8710039061298",592779
"22313",554340,"SL","2019","second","95.972842407012",518715
"22314",554340,"SL","2021","second","96.0042716908444",446372
"22315",554340,"SL","2022","second","95.0403326717695",453286
"22316",607237,"SL","2017","second","92.7197557579184",605374
"22317",607237,"SL","2018","second","94.8115781045956",643230
"22318",607237,"SL","2019","second","94.6212519211365",407819
"22319",607237,"SL","2021","second","94.9563957208132",641835
"22320",607237,"SL","2022","second","94.9370429276017",501625
"22321",666129,"SL","2021","second","95.477193049649",656458
"22322",666129,"SL","2022","second","95.6861085219047",605488
"22323",621248,"SL","2021","second","91.8832381799864",664875
"22324",621248,"SL","2022","second","92.9501441770437",680704
"22325",490063,"SL","2015","second","95.7472496599493",500724
"22326",490063,"SL","2016","second","95.2339393762023",648737
"22327",490063,"SL","2017","second","96.0876732549045",676637
"22328",592332,"SL","2015","second","95.2201116007806",502043
"22329",592332,"SL","2016","second","94.6114569271635",625643
"22330",592332,"SL","2017","second","96.6088946288815",573668
"22331",592332,"SL","2018","second","96.0711550139279",429783
"22332",592332,"SL","2021","second","95.2719822328059",595918
"22333",592332,"SL","2022","second","96.0175658003575",453172
"22334",543208,"SL","2017","second","95.8413391632981",518875
"22335",543208,"SL","2018","second","96.0062186409001",518875
"22336",543208,"SL","2019","second","95.4647440050918",669456
"22337",518715,"SL","2016","second","95.1307710984869",547888
"22338",518715,"SL","2017","second","93.3193839506392",656186
"22339",518715,"SL","2018","second","94.3801188206059",592169
"22340",518715,"SL","2019","second","94.665022092646",592169
"22341",544993,"SL","2015","second","93.5825515256157",112526
"22342",664139,"SL","2022","second","95.1411338619574",663855
"22343",502043,"SL","2015","second","96.5790405001964",517414
"22344",502043,"SL","2016","second","96.1918101775607",592836
"22345",502043,"SL","2017","second","95.8459967976896",592836
"22346",502043,"SL","2018","second","96.2023116840673",434628
"22347",502043,"SL","2019","second","95.8398364786118",621295
"22348",502043,"SL","2021","second","95.6134079723958",660730
"22349",502043,"SL","2022","second","95.7334611192408",656464
"22350",661563,"SL","2021","second","95.1560372399028",605521
"22351",669302,"SL","2021","second","94.1671267168568",521655
"22352",669302,"SL","2022","second","94.5762779641568",518585
"22353",656458,"SL","2021","second","94.8497973495124",656954
"22354",656458,"SL","2022","second","95.7859155752969",579328
"22355",571704,"SL","2015","second","94.5303829820944",592127
"22356",571704,"SL","2016","second","94.8660574007695",475115
"22357",571704,"SL","2017","second","94.7963029082359",595014
"22358",571704,"SL","2018","second","95.3969970050738",518858
"22359",571704,"SL","2019","second","95.8299024620174",622491
"22360",543219,"SL","2015","second","95.6557051569029",456034
"22361",543219,"SL","2018","second","95.4128944057036",543272
"22362",656464,"SL","2019","second","95.465920389155",501381
"22363",656464,"SL","2021","second","95.1981617951741",455119
"22364",656464,"SL","2022","second","94.4239187575063",501381
"22365",608337,"SL","2018","second","95.734376403641",607188
"22366",608337,"SL","2019","second","95.8695687193377",657024
"22367",608337,"SL","2021","second","96.2314710049749",491646
"22368",608337,"SL","2022","second","95.6241118610179",670950
"22369",571710,"SL","2015","second","90.6278111863114",607359
"22370",571710,"SL","2016","second","94.0912597112466",450212
"22371",571710,"SL","2017","second","94.9938195096817",543037
"22372",571710,"SL","2018","second","95.3440560571351",453286
"22373",571710,"SL","2019","second","95.2712528389994",453286
"22374",571710,"SL","2021","second","94.33295905485",686752
"22375",571710,"SL","2022","second","94.2260879368607",656427
"22376",607192,"SL","2018","second","91.7086873104248",453343
"22377",607192,"SL","2021","second","93.3751315621974",667297
"22378",606983,"SL","2016","second","95.8846539773668",554340
"22379",606983,"SL","2017","second","93.9370248642623",448614
"22380",592341,"SL","2015","second","96.2662570236431",592351
"22381",592341,"SL","2016","second","96.5997978933694",518566
"22382",627894,"SL","2017","second","96.6086212574437",489119
"22383",627894,"SL","2018","second","96.4737063216698",489119
"22384",596295,"SL","2018","second","93.7251706643788",547973
"22385",596295,"SL","2021","second","94.88676104508",573127
"22386",596295,"SL","2022","second","95.4845216712562",573127
"22387",460156,"SL","2015","second","96.2555128114394",571735
"22388",664062,"SL","2019","second","96.4390803166549",434378
"22389",664062,"SL","2021","second","95.8037386574328",593423
"22390",664062,"SL","2022","second","96.3538943898578",593423
"22391",592346,"SL","2015","second","96.1039242893683",543408
"22392",592346,"SL","2021","second","97.2174219949611",491703
"22393",592346,"SL","2022","second","96.5318620290092",628317
"22394",456068,"SL","2015","second","95.8523367810858",592346
"22395",456068,"SL","2016","second","96.1425579242401",669294
"22396",456068,"SL","2017","second","96.2812969398891",425386
"22397",624647,"SL","2021","second","93.9659175641752",623352
"22398",580792,"SL","2016","second","96.2875815398275",676637
"22399",580792,"SL","2017","second","96.9315581728811",518875
"22400",580792,"SL","2019","second","96.369706679547",607457
"22401",669022,"SL","2022","second","95.0029487905218",642397
"22402",452733,"SL","2015","second","95.460469846098",676606
"22403",543238,"SL","2022","second","95.1567869877785",641394
"22404",605254,"SL","2017","second","96.8343582515568",518875
"22405",605254,"SL","2018","second","97.8293009592858",605513
"22406",594840,"SL","2017","second","95.6087707460455",612672
"22407",594840,"SL","2018","second","95.3052986843994",571510
"22408",594840,"SL","2019","second","96.1152673090693",596057
"22409",543242,"SL","2015","second","95.5143193742419",542914
"22410",660813,"SL","2021","second","96.0435397345082",532077
"22411",660813,"SL","2022","second","96.0522449581567",516969
"22412",608665,"SL","2015","second","94.4491672779765",664045
"22413",608665,"SL","2016","second","94.7684819940956",502211
"22414",608665,"SL","2021","second","97.2379442608337",663878
"22415",608665,"SL","2022","second","96.2808456711445",622554
"22416",605255,"SL","2018","second","95.5414503146674",592712
"22417",592351,"SL","2015","second","95.183419779097",521230
"22418",592351,"SL","2016","second","95.8572127367305",544931
"22419",592351,"SL","2017","second","97.3090493850413",543475
"22420",592351,"SL","2018","second","97.3435022398287",453344
"22421",592351,"SL","2019","second","97.0010977682993",452666
"22422",592351,"SL","2021","second","96.7736069731697",571476
"22423",592351,"SL","2022","second","96.1941427730863",592346
"22424",680686,"SL","2021","second","96.2991431034858",547888
"22425",680686,"SL","2022","second","96.2432534488836",547888
"22426",543243,"SL","2015","second","95.8041130937047",518813
"22427",543243,"SL","2016","second","95.2082906341143",643377
"22428",543243,"SL","2017","second","95.3895940331856",596112
"22429",543243,"SL","2018","second","95.1988150355964",657624
"22430",543243,"SL","2019","second","94.4245354156513",543521
"22431",543243,"SL","2021","second","93.0814607126735",656546
"22432",543243,"SL","2022","second","93.6119114139291",545333
"22433",643338,"SL","2016","second","96.1295479875152",515052
"22434",643338,"SL","2017","second","97.1212143811205",594577
"22435",643338,"SL","2018","second","97.15230047939",541652
"22436",643338,"SL","2019","second","97.1615006648902",543101
"22437",641632,"SL","2021","second","97.0966960921101",657024
"22438",668881,"SL","2022","second","95.9823593598565",607179
"22439",572888,"SL","2015","second","96.1985209657101",430641
"22440",572888,"SL","2016","second","97.0643803099932",593423
"22441",572888,"SL","2017","second","95.3183880092617",475054
"22442",572888,"SL","2018","second","95.153797802597",543766
"22443",572888,"SL","2019","second","94.1440541277004",543766
"22444",572888,"SL","2021","second","95.104805788856",502004
"22445",502381,"SL","2015","second","96.7007443608743",429722
"22446",502381,"SL","2016","second","96.193680028443",605164
"22447",502381,"SL","2017","second","96.7812688851735",605538
"22448",425844,"SL","2015","second","96.5707437532654",502042
"22449",425844,"SL","2016","second","95.5943342277789",605304
"22450",425844,"SL","2017","second","95.2098234333197",656302
"22451",425844,"SL","2018","second","95.7551436909289",656420
"22452",425844,"SL","2019","second","96.2738545382195",591693
"22453",425844,"SL","2021","second","96.2484716709248",502004
"22454",425844,"SL","2022","second","95.3762696198072",434622
"22455",456167,"SL","2016","second","95.1436536680394",573668
"22456",276351,"SL","2015","second","95.6159491777168",572403
"22457",276351,"SL","2016","second","95.5394727797117",605397
"22458",276351,"SL","2017","second","95.9342412010396",605397
"22459",518748,"SL","2022","second","93.4499713616045",641154
"22460",607229,"SL","2016","second","96.7348494157715",659275
"22461",607229,"SL","2017","second","96.2609006348125",502239
"22462",607229,"SL","2018","second","96.6054455051218",605541
"22463",607229,"SL","2019","second","95.7590777299365",645261
"22464",515052,"SL","2015","second","95.9637275108196",434628
"22465",594056,"SL","2017","second","94.3932839209243",605483
"22466",674944,"SL","2021","second","94.5102561485937",518633
"22467",500610,"SL","2021","second","93.20071517878",279571
"22468",457915,"SL","2018","second","95.273992500025",548389
"22469",457915,"SL","2019","second","95.0236723850903",518813
"22470",457915,"SL","2019","second","95.0236723850903",518813
"22471",457915,"SL","2019","second","95.1861058576413",488768
"22472",457915,"SL","2019","second","95.1861058576413",488768
"22473",448855,"SL","2017","second","95.5196625321856",607200
"22474",448855,"SL","2018","second","97.141656814678",519166
"22475",448855,"SL","2021","second","96.6960550412189",640464
"22476",594027,"SL","2018","second","96.8270194988358",670950
"22477",594027,"SL","2019","second","96.1780482741993",643338
"22478",543258,"SL","2018","second","92.5302206860218",503449
"22479",594311,"SL","2022","second","95.3829264093425",628452
"22480",425386,"SL","2015","second","96.1764902431574",456068
"22481",661269,"SL","2021","second","95.6623837580227",605154
"22482",661269,"SL","2022","second","96.4162806245123",446372
"22483",623352,"SL","2018","second","95.1087459870465",660761
"22484",623352,"SL","2019","second","95.2173599094845",516714
"22485",623352,"SL","2021","second","95.2920386145475",453265
"22486",623352,"SL","2022","second","94.9243662580105",571760
"22487",534910,"SL","2017","second","96.7093729676721",669424
"22488",430935,"SL","2018","second","96.2455274472108",592662
"22489",434628,"SL","2015","second","95.9578190273927",571882
"22490",434628,"SL","2016","second","97.081841361575",607219
"22491",434628,"SL","2017","second","95.9362884947244",656412
"22492",434628,"SL","2018","second","96.8297783583744",571800
"22493",670456,"SL","2019","second","97.0115994551885",645261
"22494",670456,"SL","2021","second","96.523521375322",471911
"22495",543272,"SL","2017","second","91.6226567787882",544928
"22496",543272,"SL","2018","second","92.3317601129307",553878
"22497",543272,"SL","2019","second","94.7824764234972",518927
"22498",543272,"SL","2021","second","95.0951010603305",543219
"22499",543272,"SL","2022","second","94.5755077576815",572971
"22500",457918,"SL","2015","second","96.5582753198005",592662
"22501",457918,"SL","2016","second","95.83756984535",459987
"22502",457918,"SL","2017","second","97.1513326554065",592761
"22503",457918,"SL","2018","second","96.9162626442791",656354
"22504",457918,"SL","2019","second","97.1760607046726",593974
"22505",457918,"SL","2021","second","96.5727365804022",425626
"22506",421685,"SL","2015","second","94.5645789649749",453646
"22507",449173,"SL","2016","second","97.3689410216037",468396
"22508",643354,"SL","2016","second","91.8577173857769",453265
"22509",643354,"SL","2017","second","91.0608045267411",623352
"22510",643354,"SL","2018","second","90.3772167030067",641482
"22511",664129,"SL","2019","second","96.522743873388",605154
"22512",518774,"SL","2015","second","96.1859035233726",445213
"22513",518774,"SL","2016","second","95.9621577244878",476589
"22514",518774,"SL","2017","second","97.2627166642365",607229
"22515",518774,"SL","2018","second","96.8086906160769",605242
"22516",518774,"SL","2019","second","96.5724757205048",659275
"22517",518774,"SL","2021","second","97.2122898155939",276542
"22518",501822,"SL","2016","second","96.952140025996",468396
"22519",501822,"SL","2017","second","96.2754786176028",425786
"22520",545343,"SL","2021","second","96.1828659686138",476594
"22521",545343,"SL","2022","second","96.1800346398431",465657
"22522",571760,"SL","2015","second","94.9574638701353",453385
"22523",571760,"SL","2022","second","95.892710750992",623352
"22524",621368,"SL","2021","second","95.3964117012176",573127
"22525",621368,"SL","2022","second","95.4801893342021",543169
"22526",669169,"SL","2022","second","97.1274480636933",605540
"22527",476451,"SL","2016","second","94.5417656108861",502272
"22528",664854,"SL","2019","second","95.9346739572517",468504
"22529",664854,"SL","2021","second","95.679606265862",605288
"22530",664854,"SL","2022","second","95.3771132207473",605540
"22531",592390,"SL","2016","second","95.9180682723037",543935
"22532",592390,"SL","2017","second","96.5386613638714",446372
"22533",592390,"SL","2018","second","96.2315532523192",608665
"22534",592390,"SL","2019","second","96.0815288531068",606162
"22535",592390,"SL","2021","second","93.4522051975631",672715
"22536",592390,"SL","2022","second","94.9793912511987",592826
"22537",449104,"SL","2016","second","96.3492911981304",491646
"22538",521230,"SL","2015","second","96.5103445725147",592665
"22539",521230,"SL","2016","second","95.2039910961203",592665
"22540",521230,"SL","2017","second","96.7334253710218",455009
"22541",521230,"SL","2018","second","96.8285844571286",472610
"22542",521230,"SL","2019","second","97.0813872425028",446099
"22543",521230,"SL","2021","second","95.7640983462498",430661
"22544",521230,"SL","2022","second","95.3488764061219",656731
"22545",641682,"SL","2021","second","95.7178829530476",527055
"22546",674072,"SL","2022","second","94.3579493599747",571927
"22547",656529,"SL","2021","second","94.3445920301129",596295
"22548",656529,"SL","2022","second","95.0709391161515",605483
"22549",623474,"SL","2022","second","94.2158604040799",622103
"22550",672578,"SL","2021","second","95.348983398282",605288
"22551",672578,"SL","2022","second","95.435880683997",594027
"22552",433587,"SL","2015","second","96.2817624156395",643338
"22553",433587,"SL","2016","second","96.0886954893603",594027
"22554",433587,"SL","2017","second","97.1542563354001",453172
"22555",433587,"SL","2018","second","96.9923884671145",621295
"22556",433587,"SL","2019","second","96.9020689014579",518468
"22557",642546,"SL","2019","second","97.0985387142693",605540
"22558",642546,"SL","2022","second","97.2912016798976",543037
"22559",650382,"SL","2019","second","96.3751740593786",453192
"22560",650382,"SL","2021","second","95.1013334346763",600526
"22561",622694,"SL","2018","second","95.5402874156215",457711
"22562",622694,"SL","2019","second","91.7028804933089",605182
"22563",622694,"SL","2021","second","93.3882319841631",605182
"22564",622694,"SL","2022","second","92.7902018788967",584171
"22565",433584,"SL","2015","second","94.5264598451943",592351
"22566",516969,"SL","2016","second","97.2280252619095",600917
"22567",516969,"SL","2017","second","97.7860741609994",592346
"22568",516969,"SL","2018","second","96.199880448092",573186
"22569",516969,"SL","2019","second","95.7646905772149",573109
"22570",605276,"SL","2018","second","95.8337168036797",572888
"22571",605276,"SL","2019","second","96.1024988165814",600917
"22572",605276,"SL","2021","second","95.9734855169076",489294
"22573",594857,"SL","2016","second","96.8431760107318",457918
"22574",518790,"SL","2015","second","94.5053455249732",541640
"22575",676051,"SL","2021","second","94.1839061266032",641154
"22576",663855,"SL","2018","second","95.4535716881239",476454
"22577",663855,"SL","2019","second","95.0593041439025",661255
"22578",663855,"SL","2022","second","96.3486525913962",601713
"22579",657610,"SL","2018","second","94.1809158193517",667498
"22580",682051,"SL","2022","second","95.5001187459185",592314
"22581",448179,"SL","2021","second","91.1926026642611",623354
"22582",448179,"SL","2022","second","89.6363638875742",623354
"22583",657612,"SL","2018","second","88.1080194154795",643256
"22584",657612,"SL","2019","second","86.9294113104533",623352
"22585",657612,"SL","2021","second","85.9176922664719",607536
"22586",648737,"SL","2015","second","95.0639186055629",501955
"22587",656546,"SL","2017","second","95.9502895641801",592135
"22588",656546,"SL","2021","second","96.2157637628554",608678
"22589",656546,"SL","2022","second","95.4653483074843",606303
"22590",656547,"SL","2017","second","96.8218698728488",518774
"22591",656547,"SL","2018","second","96.4770847684145",516969
"22592",656547,"SL","2019","second","96.0278888789469",573186
"22593",670059,"SL","2022","second","96.5579096239562",571476
"22594",502706,"SL","2015","second","96.2346010145051",543045
"22595",502706,"SL","2016","second","94.5713973416442",431148
"22596",502706,"SL","2017","second","95.8334464700869",592662
"22597",502706,"SL","2018","second","95.7337291844038",452027
"22598",502706,"SL","2019","second","95.5284287635748",621385
"22599",518813,"SL","2015","second","95.9632873505326",523989
"22600",518813,"SL","2017","second","95.8188523925007",425786
"22601",518813,"SL","2018","second","95.8269379745258",542914
"22602",518813,"SL","2019","second","95.5408941242626",543331
"22603",518813,"SL","2021","second","95.0891886566641",523989
"22604",656548,"SL","2021","second","95.7538405816639",664126
"22605",571787,"SL","2017","second","94.7954010629642",518633
"22606",605280,"SL","2019","second","96.7773729020092",461872
"22607",605280,"SL","2021","second","96.5043105257931",541652
"22608",605280,"SL","2022","second","95.4414134459473",641745
"22609",543331,"SL","2015","second","96.2215806682341",491703
"22610",543331,"SL","2017","second","97.2286068835062",491703
"22611",656557,"SL","2021","second","96.0075573176653",506433
"22612",656557,"SL","2022","second","96.2208254745325",623465
"22613",605288,"SL","2019","second","97.0035694393643",664199
"22614",605288,"SL","2021","second","96.5963580247403",592789
"22615",605288,"SL","2022","second","96.6772604290366",671345
